id,value,category,amount
1249,23,cat_4,23
1250,932,cat_0,932
1251,374,cat_1,374
1252,551,cat_2,551
1253,738,cat_3,738
1254,915,cat_4,915
1255,122,cat_0,122
1256,42,cat_1,42
1257,439,cat_2,439
1258,499,cat_3,499
1259,183,cat_4,183
1260,840,cat_0,840
1261,199,cat_1,199
1262,786,cat_2,786
1263,405,cat_3,405
1264,806,cat_4,806
1265,937,cat_0,937
1266,344,cat_1,344
1267,435,cat_2,435
1268,184,cat_3,184
1269,938,cat_4,938
1270,175,cat_0,175
1271,6,cat_1,6
1272,532,cat_2,532
1273,538,cat_3,538
1274,628,cat_4,628
1275,13,cat_0,13
1276,3,cat_1,3
1277,274,cat_2,274
1278,727,cat_3,727
1279,218,cat_4,218
1280,603,cat_0,603
1281,422,cat_1,422
1282,511,cat_2,511
1283,787,cat_3,787
1284,111,cat_4,111
1285,385,cat_0,385
1286,253,cat_1,253
1287,688,cat_2,688
1288,659,cat_3,659
1289,626,cat_4,626
1290,705,cat_0,705
1291,770,cat_1,770
1292,378,cat_2,378
1293,843,cat_3,843
1294,423,cat_4,423
1295,355,cat_0,355
1296,812,cat_1,812
1297,802,cat_2,802
1298,689,cat_3,689
1299,628,cat_4,628
1300,344,cat_0,344
1301,788,cat_1,788
1302,918,cat_2,918
1303,15,cat_3,15
1304,617,cat_4,617
1305,288,cat_0,288
1306,237,cat_1,237
1307,986,cat_2,986
1308,874,cat_3,874
1309,278,cat_4,278
1310,33,cat_0,33
1311,49,cat_1,49
1312,509,cat_2,509
1313,964,cat_3,964
1314,136,cat_4,136
1315,648,cat_0,648
1316,467,cat_1,467
1317,458,cat_2,458
1318,861,cat_3,861
1319,770,cat_4,770
1320,8,cat_0,8
1321,294,cat_1,294
1322,59,cat_2,59
1323,954,cat_3,954
1324,156,cat_4,156
1325,603,cat_0,603
1326,794,cat_1,794
1327,147,cat_2,147
1328,885,cat_3,885
1329,977,cat_4,977
1330,625,cat_0,625
1331,672,cat_1,672
1332,722,cat_2,722
1333,396,cat_3,396
1334,901,cat_4,901
1335,539,cat_0,539
1336,838,cat_1,838
1337,846,cat_2,846
1338,507,cat_3,507
1339,951,cat_4,951
1340,644,cat_0,644
1341,567,cat_1,567
1342,321,cat_2,321
1343,693,cat_3,693
1344,296,cat_4,296
1345,739,cat_0,739
1346,571,cat_1,571
1347,287,cat_2,287
1348,714,cat_3,714
1349,977,cat_4,977
1350,9,cat_0,9
1351,271,cat_1,271
1352,680,cat_2,680
1353,277,cat_3,277
1354,509,cat_4,509
1355,79,cat_0,79
1356,872,cat_1,872
1357,820,cat_2,820
1358,834,cat_3,834
1359,61,cat_4,61
1360,194,cat_0,194
1361,600,cat_1,600
1362,556,cat_2,556
1363,295,cat_3,295
1364,729,cat_4,729
1365,496,cat_0,496
1366,251,cat_1,251
1367,373,cat_2,373
1368,601,cat_3,601
1369,697,cat_4,697
1370,576,cat_0,576
1371,922,cat_1,922
1372,835,cat_2,835
1373,889,cat_3,889
1374,331,cat_4,331
1375,199,cat_0,199
1376,25,cat_1,25
1377,894,cat_2,894
1378,43,cat_3,43
1379,754,cat_4,754
1380,734,cat_0,734
1381,407,cat_1,407
1382,110,cat_2,110
1383,110,cat_3,110
1384,212,cat_4,212
1385,38,cat_0,38
1386,382,cat_1,382
1387,251,cat_2,251
1388,599,cat_3,599
1389,738,cat_4,738
1390,381,cat_0,381
1391,640,cat_1,640
1392,858,cat_2,858
1393,686,cat_3,686
1394,949,cat_4,949
1395,287,cat_0,287
1396,453,cat_1,453
1397,366,cat_2,366
1398,294,cat_3,294
1399,424,cat_4,424
1400,999,cat_0,999
1401,901,cat_1,901
1402,305,cat_2,305
1403,369,cat_3,369
1404,222,cat_4,222
1405,596,cat_0,596
1406,335,cat_1,335
1407,21,cat_2,21
1408,586,cat_3,586
1409,837,cat_4,837
1410,643,cat_0,643
1411,187,cat_1,187
1412,540,cat_2,540
1413,136,cat_3,136
1414,5,cat_4,5
1415,926,cat_0,926
1416,800,cat_1,800
1417,261,cat_2,261
1418,185,cat_3,185
1419,160,cat_4,160
1420,795,cat_0,795
1421,596,cat_1,596
1422,376,cat_2,376
1423,165,cat_3,165
1424,261,cat_4,261
1425,65,cat_0,65
1426,356,cat_1,356
1427,2,cat_2,2
1428,90,cat_3,90
1429,599,cat_4,599
1430,844,cat_0,844
1431,193,cat_1,193
1432,993,cat_2,993
1433,917,cat_3,917
1434,876,cat_4,876
1435,892,cat_0,892
1436,884,cat_1,884
1437,438,cat_2,438
1438,1000,cat_3,1000
1439,920,cat_4,920
1440,980,cat_0,980
1441,532,cat_1,532
1442,87,cat_2,87
1443,911,cat_3,911
1444,783,cat_4,783
1445,376,cat_0,376
1446,510,cat_1,510
1447,372,cat_2,372
1448,840,cat_3,840
1449,198,cat_4,198
1450,641,cat_0,641
1451,606,cat_1,606
1452,209,cat_2,209
1453,809,cat_3,809
1454,964,cat_4,964
1455,397,cat_0,397
1456,710,cat_1,710
1457,687,cat_2,687
1458,903,cat_3,903
1459,236,cat_4,236
1460,128,cat_0,128
1461,211,cat_1,211
1462,581,cat_2,581
1463,619,cat_3,619
1464,573,cat_4,573
1465,940,cat_0,940
1466,360,cat_1,360
1467,779,cat_2,779
1468,74,cat_3,74
1469,627,cat_4,627
1470,129,cat_0,129
1471,606,cat_1,606
1472,998,cat_2,998
1473,65,cat_3,65
1474,35,cat_4,35
1475,208,cat_0,208
1476,987,cat_1,987
1477,572,cat_2,572
1478,904,cat_3,904
1479,450,cat_4,450
1480,354,cat_0,354
1481,218,cat_1,218
1482,881,cat_2,881
1483,46,cat_3,46
1484,128,cat_4,128
1485,573,cat_0,573
1486,858,cat_1,858
1487,465,cat_2,465
1488,259,cat_3,259
1489,277,cat_4,277
1490,208,cat_0,208
1491,343,cat_1,343
1492,34,cat_2,34
1493,11,cat_3,11
1494,2,cat_4,2
1495,547,cat_0,547
1496,834,cat_1,834
1497,907,cat_2,907
1498,746,cat_3,746
1499,55,cat_4,55
1500,473,cat_0,473
1501,123,cat_1,123
1502,526,cat_2,526
1503,50,cat_3,50
1504,340,cat_4,340
1505,508,cat_0,508
1506,896,cat_1,896
1507,403,cat_2,403
1508,887,cat_3,887
1509,25,cat_4,25
1510,170,cat_0,170
1511,616,cat_1,616
1512,698,cat_2,698
1513,394,cat_3,394
1514,918,cat_4,918
1515,878,cat_0,878
1516,223,cat_1,223
1517,826,cat_2,826
1518,900,cat_3,900
1519,589,cat_4,589
1520,195,cat_0,195
1521,86,cat_1,86
1522,976,cat_2,976
1523,473,cat_3,473
1524,815,cat_4,815
1525,130,cat_0,130
1526,331,cat_1,331
1527,42,cat_2,42
1528,411,cat_3,411
1529,171,cat_4,171
1530,886,cat_0,886
1531,113,cat_1,113
1532,293,cat_2,293
1533,482,cat_3,482
1534,639,cat_4,639
1535,95,cat_0,95
1536,485,cat_1,485
1537,963,cat_2,963
1538,564,cat_3,564
1539,763,cat_4,763
1540,260,cat_0,260
1541,37,cat_1,37
1542,161,cat_2,161
1543,47,cat_3,47
1544,472,cat_4,472
1545,424,cat_0,424
1546,351,cat_1,351
1547,955,cat_2,955
1548,507,cat_3,507
1549,288,cat_4,288
1550,418,cat_0,418
1551,101,cat_1,101
1552,482,cat_2,482
1553,524,cat_3,524
1554,750,cat_4,750
1555,836,cat_0,836
1556,847,cat_1,847
1557,740,cat_2,740
1558,340,cat_3,340
1559,963,cat_4,963
1560,862,cat_0,862
1561,730,cat_1,730
1562,316,cat_2,316
1563,218,cat_3,218
1564,460,cat_4,460
1565,411,cat_0,411
1566,383,cat_1,383
1567,489,cat_2,489
1568,176,cat_3,176
1569,850,cat_4,850
1570,891,cat_0,891
1571,479,cat_1,479
1572,941,cat_2,941
1573,577,cat_3,577
1574,504,cat_4,504
1575,351,cat_0,351
1576,542,cat_1,542
1577,659,cat_2,659
1578,802,cat_3,802
1579,573,cat_4,573
1580,382,cat_0,382
1581,908,cat_1,908
1582,860,cat_2,860
1583,657,cat_3,657
1584,333,cat_4,333
1585,576,cat_0,576
1586,479,cat_1,479
1587,625,cat_2,625
1588,646,cat_3,646
1589,215,cat_4,215
1590,14,cat_0,14
1591,336,cat_1,336
1592,252,cat_2,252
1593,384,cat_3,384
1594,360,cat_4,360
1595,625,cat_0,625
1596,871,cat_1,871
1597,716,cat_2,716
1598,828,cat_3,828
1599,784,cat_4,784
1600,55,cat_0,55
1601,428,cat_1,428
1602,274,cat_2,274
1603,834,cat_3,834
1604,662,cat_4,662
1605,848,cat_0,848
1606,795,cat_1,795
1607,139,cat_2,139
1608,633,cat_3,633
1609,528,cat_4,528
1610,807,cat_0,807
1611,534,cat_1,534
1612,550,cat_2,550
1613,464,cat_3,464
1614,383,cat_4,383
1615,378,cat_0,378
1616,306,cat_1,306
1617,458,cat_2,458
1618,374,cat_3,374
1619,913,cat_4,913
1620,789,cat_0,789
1621,228,cat_1,228
1622,304,cat_2,304
1623,566,cat_3,566
1624,299,cat_4,299
1625,946,cat_0,946
1626,386,cat_1,386
1627,728,cat_2,728
1628,819,cat_3,819
1629,625,cat_4,625
1630,933,cat_0,933
1631,951,cat_1,951
1632,437,cat_2,437
1633,250,cat_3,250
1634,592,cat_4,592
1635,967,cat_0,967
1636,160,cat_1,160
1637,424,cat_2,424
1638,661,cat_3,661
1639,751,cat_4,751
1640,598,cat_0,598
1641,762,cat_1,762
1642,527,cat_2,527
1643,275,cat_3,275
1644,592,cat_4,592
1645,114,cat_0,114
1646,852,cat_1,852
1647,254,cat_2,254
1648,501,cat_3,501
1649,551,cat_4,551
1650,711,cat_0,711
1651,637,cat_1,637
1652,330,cat_2,330
1653,490,cat_3,490
1654,21,cat_4,21
1655,392,cat_0,392
1656,237,cat_1,237
1657,613,cat_2,613
1658,539,cat_3,539
1659,275,cat_4,275
1660,940,cat_0,940
1661,581,cat_1,581
1662,446,cat_2,446
1663,769,cat_3,769
1664,790,cat_4,790
1665,90,cat_0,90
1666,573,cat_1,573
1667,123,cat_2,123
1668,386,cat_3,386
1669,310,cat_4,310
1670,484,cat_0,484
1671,963,cat_1,963
1672,474,cat_2,474
1673,651,cat_3,651
1674,403,cat_4,403
1675,586,cat_0,586
1676,55,cat_1,55
1677,856,cat_2,856
1678,534,cat_3,534
1679,128,cat_4,128
1680,883,cat_0,883
1681,367,cat_1,367
1682,808,cat_2,808
1683,474,cat_3,474
1684,206,cat_4,206
1685,911,cat_0,911
1686,990,cat_1,990
1687,430,cat_2,430
1688,241,cat_3,241
1689,298,cat_4,298
1690,380,cat_0,380
1691,785,cat_1,785
1692,609,cat_2,609
1693,900,cat_3,900
1694,589,cat_4,589
1695,305,cat_0,305
1696,611,cat_1,611
1697,775,cat_2,775
1698,190,cat_3,190
1699,526,cat_4,526
1700,936,cat_0,936
1701,305,cat_1,305
1702,610,cat_2,610
1703,388,cat_3,388
1704,848,cat_4,848
1705,889,cat_0,889
1706,167,cat_1,167
1707,397,cat_2,397
1708,901,cat_3,901
1709,209,cat_4,209
1710,450,cat_0,450
1711,285,cat_1,285
1712,675,cat_2,675
1713,66,cat_3,66
1714,886,cat_4,886
1715,38,cat_0,38
1716,400,cat_1,400
1717,580,cat_2,580
1718,483,cat_3,483
1719,114,cat_4,114
1720,336,cat_0,336
1721,817,cat_1,817
1722,585,cat_2,585
1723,658,cat_3,658
1724,36,cat_4,36
1725,32,cat_0,32
1726,806,cat_1,806
1727,927,cat_2,927
1728,62,cat_3,62
1729,638,cat_4,638
1730,291,cat_0,291
1731,619,cat_1,619
1732,528,cat_2,528
1733,204,cat_3,204
1734,29,cat_4,29
1735,411,cat_0,411
1736,95,cat_1,95
1737,533,cat_2,533
1738,162,cat_3,162
1739,711,cat_4,711
1740,982,cat_0,982
1741,267,cat_1,267
1742,265,cat_2,265
1743,463,cat_3,463
1744,282,cat_4,282
1745,606,cat_0,606
1746,640,cat_1,640
1747,36,cat_2,36
1748,555,cat_3,555
1749,298,cat_4,298
1750,131,cat_0,131
1751,994,cat_1,994
1752,168,cat_2,168
1753,196,cat_3,196
1754,232,cat_4,232
1755,299,cat_0,299
1756,994,cat_1,994
1757,453,cat_2,453
1758,842,cat_3,842
1759,486,cat_4,486
1760,653,cat_0,653
1761,319,cat_1,319
1762,751,cat_2,751
1763,231,cat_3,231
1764,407,cat_4,407
1765,906,cat_0,906
1766,35,cat_1,35
1767,961,cat_2,961
1768,565,cat_3,565
1769,188,cat_4,188
1770,498,cat_0,498
1771,964,cat_1,964
1772,227,cat_2,227
1773,438,cat_3,438
1774,111,cat_4,111
1775,845,cat_0,845
1776,453,cat_1,453
1777,972,cat_2,972
1778,931,cat_3,931
1779,54,cat_4,54
1780,836,cat_0,836
1781,604,cat_1,604
1782,664,cat_2,664
1783,862,cat_3,862
1784,411,cat_4,411
1785,356,cat_0,356
1786,605,cat_1,605
1787,574,cat_2,574
1788,467,cat_3,467
1789,239,cat_4,239
1790,538,cat_0,538
1791,923,cat_1,923
1792,697,cat_2,697
1793,930,cat_3,930
1794,988,cat_4,988
1795,999,cat_0,999
1796,362,cat_1,362
1797,915,cat_2,915
1798,786,cat_3,786
1799,645,cat_4,645
1800,700,cat_0,700
1801,641,cat_1,641
1802,693,cat_2,693
1803,842,cat_3,842
1804,611,cat_4,611
1805,440,cat_0,440
1806,294,cat_1,294
1807,425,cat_2,425
1808,345,cat_3,345
1809,306,cat_4,306
1810,344,cat_0,344
1811,489,cat_1,489
1812,167,cat_2,167
1813,299,cat_3,299
1814,189,cat_4,189
1815,535,cat_0,535
1816,533,cat_1,533
1817,727,cat_2,727
1818,982,cat_3,982
1819,540,cat_4,540
1820,833,cat_0,833
1821,593,cat_1,593
1822,586,cat_2,586
1823,127,cat_3,127
1824,65,cat_4,65
1825,9,cat_0,9
1826,630,cat_1,630
1827,914,cat_2,914
1828,266,cat_3,266
1829,12,cat_4,12
1830,25,cat_0,25
1831,447,cat_1,447
1832,696,cat_2,696
1833,536,cat_3,536
1834,695,cat_4,695
1835,954,cat_0,954
1836,710,cat_1,710
1837,305,cat_2,305
1838,822,cat_3,822
1839,210,cat_4,210
1840,775,cat_0,775
1841,61,cat_1,61
1842,666,cat_2,666
1843,97,cat_3,97
1844,888,cat_4,888
1845,190,cat_0,190
1846,479,cat_1,479
1847,832,cat_2,832
1848,637,cat_3,637
1849,44,cat_4,44
1850,776,cat_0,776
1851,926,cat_1,926
1852,25,cat_2,25
1853,67,cat_3,67
1854,633,cat_4,633
1855,377,cat_0,377
1856,761,cat_1,761
1857,5,cat_2,5
1858,801,cat_3,801
1859,745,cat_4,745
1860,785,cat_0,785
1861,192,cat_1,192
1862,195,cat_2,195
1863,468,cat_3,468
1864,999,cat_4,999
1865,532,cat_0,532
1866,458,cat_1,458
1867,364,cat_2,364
1868,737,cat_3,737
1869,15,cat_4,15
1870,213,cat_0,213
1871,418,cat_1,418
1872,509,cat_2,509
1873,536,cat_3,536
1874,393,cat_4,393
1875,54,cat_0,54
1876,663,cat_1,663
1877,106,cat_2,106
1878,223,cat_3,223
1879,12,cat_4,12
1880,543,cat_0,543
1881,721,cat_1,721
1882,944,cat_2,944
1883,553,cat_3,553
1884,48,cat_4,48
1885,380,cat_0,380
1886,390,cat_1,390
1887,578,cat_2,578
1888,47,cat_3,47
1889,479,cat_4,479
1890,314,cat_0,314
1891,692,cat_1,692
1892,443,cat_2,443
1893,265,cat_3,265
1894,450,cat_4,450
1895,101,cat_0,101
1896,523,cat_1,523
1897,491,cat_2,491
1898,668,cat_3,668
1899,985,cat_4,985
1900,413,cat_0,413
1901,228,cat_1,228
1902,41,cat_2,41
1903,573,cat_3,573
1904,87,cat_4,87
1905,582,cat_0,582
1906,912,cat_1,912
1907,495,cat_2,495
1908,183,cat_3,183
1909,438,cat_4,438
1910,640,cat_0,640
1911,844,cat_1,844
1912,211,cat_2,211
1913,474,cat_3,474
1914,965,cat_4,965
1915,943,cat_0,943
1916,681,cat_1,681
1917,745,cat_2,745
1918,647,cat_3,647
1919,229,cat_4,229
1920,952,cat_0,952
1921,505,cat_1,505
1922,142,cat_2,142
1923,245,cat_3,245
1924,587,cat_4,587
1925,984,cat_0,984
1926,256,cat_1,256
1927,947,cat_2,947
1928,392,cat_3,392
1929,466,cat_4,466
1930,431,cat_0,431
1931,871,cat_1,871
1932,748,cat_2,748
1933,621,cat_3,621
1934,868,cat_4,868
1935,559,cat_0,559
1936,204,cat_1,204
1937,18,cat_2,18
1938,721,cat_3,721
1939,671,cat_4,671
1940,617,cat_0,617
1941,241,cat_1,241
1942,893,cat_2,893
1943,353,cat_3,353
1944,452,cat_4,452
1945,80,cat_0,80
1946,200,cat_1,200
1947,437,cat_2,437
1948,505,cat_3,505
1949,665,cat_4,665
1950,589,cat_0,589
1951,482,cat_1,482
1952,732,cat_2,732
1953,969,cat_3,969
1954,647,cat_4,647
1955,168,cat_0,168
1956,477,cat_1,477
1957,19,cat_2,19
1958,755,cat_3,755
1959,997,cat_4,997
1960,733,cat_0,733
1961,531,cat_1,531
1962,622,cat_2,622
1963,975,cat_3,975
1964,719,cat_4,719
1965,67,cat_0,67
1966,162,cat_1,162
1967,406,cat_2,406
1968,274,cat_3,274
1969,589,cat_4,589
1970,766,cat_0,766
1971,571,cat_1,571
1972,945,cat_2,945
1973,746,cat_3,746
1974,405,cat_4,405
1975,610,cat_0,610
1976,419,cat_1,419
1977,310,cat_2,310
1978,74,cat_3,74
1979,341,cat_4,341
1980,503,cat_0,503
1981,925,cat_1,925
1982,438,cat_2,438
1983,884,cat_3,884
1984,422,cat_4,422
1985,316,cat_0,316
1986,261,cat_1,261
1987,538,cat_2,538
1988,325,cat_3,325
1989,819,cat_4,819
1990,988,cat_0,988
1991,811,cat_1,811
1992,234,cat_2,234
1993,74,cat_3,74
1994,299,cat_4,299
1995,56,cat_0,56
1996,939,cat_1,939
1997,507,cat_2,507
1998,298,cat_3,298
1999,675,cat_4,675
2000,573,cat_0,573
2001,677,cat_1,677
2002,370,cat_2,370
2003,446,cat_3,446
2004,200,cat_4,200
2005,603,cat_0,603
2006,710,cat_1,710
2007,857,cat_2,857
2008,817,cat_3,817
2009,999,cat_4,999
2010,351,cat_0,351
2011,436,cat_1,436
2012,146,cat_2,146
2013,548,cat_3,548
2014,972,cat_4,972
2015,669,cat_0,669
2016,299,cat_1,299
2017,138,cat_2,138
2018,696,cat_3,696
2019,406,cat_4,406
2020,789,cat_0,789
2021,446,cat_1,446
2022,615,cat_2,615
2023,325,cat_3,325
2024,958,cat_4,958
2025,666,cat_0,666
2026,674,cat_1,674
2027,686,cat_2,686
2028,850,cat_3,850
2029,96,cat_4,96
2030,813,cat_0,813
2031,699,cat_1,699
2032,930,cat_2,930
2033,271,cat_3,271
2034,884,cat_4,884
2035,521,cat_0,521
2036,20,cat_1,20
2037,905,cat_2,905
2038,260,cat_3,260
2039,88,cat_4,88
2040,522,cat_0,522
2041,708,cat_1,708
2042,689,cat_2,689
2043,87,cat_3,87
2044,238,cat_4,238
2045,14,cat_0,14
2046,915,cat_1,915
2047,308,cat_2,308
2048,2,cat_3,2
2049,836,cat_4,836
2050,95,cat_0,95
2051,987,cat_1,987
2052,959,cat_2,959
2053,318,cat_3,318
2054,249,cat_4,249
2055,706,cat_0,706
2056,299,cat_1,299
2057,724,cat_2,724
2058,955,cat_3,955
2059,988,cat_4,988
2060,402,cat_0,402
2061,58,cat_1,58
2062,850,cat_2,850
2063,324,cat_3,324
2064,196,cat_4,196
2065,76,cat_0,76
2066,701,cat_1,701
2067,549,cat_2,549
2068,368,cat_3,368
2069,189,cat_4,189
2070,986,cat_0,986
2071,920,cat_1,920
2072,994,cat_2,994
2073,10,cat_3,10
2074,406,cat_4,406
2075,886,cat_0,886
2076,453,cat_1,453
2077,131,cat_2,131
2078,52,cat_3,52
2079,171,cat_4,171
2080,262,cat_0,262
2081,577,cat_1,577
2082,346,cat_2,346
2083,58,cat_3,58
2084,606,cat_4,606
2085,664,cat_0,664
2086,690,cat_1,690
2087,560,cat_2,560
2088,143,cat_3,143
2089,846,cat_4,846
2090,910,cat_0,910
2091,601,cat_1,601
2092,719,cat_2,719
2093,882,cat_3,882
2094,501,cat_4,501
2095,987,cat_0,987
2096,164,cat_1,164
2097,365,cat_2,365
2098,64,cat_3,64
2099,130,cat_4,130
2100,155,cat_0,155
2101,620,cat_1,620
2102,64,cat_2,64
2103,256,cat_3,256
2104,485,cat_4,485
2105,454,cat_0,454
2106,404,cat_1,404
2107,771,cat_2,771
2108,518,cat_3,518
2109,220,cat_4,220
2110,189,cat_0,189
2111,506,cat_1,506
2112,241,cat_2,241
2113,641,cat_3,641
2114,361,cat_4,361
2115,475,cat_0,475
2116,60,cat_1,60
2117,895,cat_2,895
2118,392,cat_3,392
2119,513,cat_4,513
2120,159,cat_0,159
2121,782,cat_1,782
2122,270,cat_2,270
2123,635,cat_3,635
2124,874,cat_4,874
2125,411,cat_0,411
2126,500,cat_1,500
2127,627,cat_2,627
2128,815,cat_3,815
2129,639,cat_4,639
2130,22,cat_0,22
2131,230,cat_1,230
2132,742,cat_2,742
2133,891,cat_3,891
2134,110,cat_4,110
2135,456,cat_0,456
2136,615,cat_1,615
2137,171,cat_2,171
2138,209,cat_3,209
2139,788,cat_4,788
2140,123,cat_0,123
2141,483,cat_1,483
2142,179,cat_2,179
2143,268,cat_3,268
2144,165,cat_4,165
2145,222,cat_0,222
2146,641,cat_1,641
2147,788,cat_2,788
2148,823,cat_3,823
2149,435,cat_4,435
2150,664,cat_0,664
2151,548,cat_1,548
2152,560,cat_2,560
2153,331,cat_3,331
2154,783,cat_4,783
2155,625,cat_0,625
2156,274,cat_1,274
2157,431,cat_2,431
2158,521,cat_3,521
2159,620,cat_4,620
2160,591,cat_0,591
2161,377,cat_1,377
2162,189,cat_2,189
2163,386,cat_3,386
2164,970,cat_4,970
2165,800,cat_0,800
2166,63,cat_1,63
2167,986,cat_2,986
2168,584,cat_3,584
2169,810,cat_4,810
2170,125,cat_0,125
2171,955,cat_1,955
2172,605,cat_2,605
2173,897,cat_3,897
2174,120,cat_4,120
2175,560,cat_0,560
2176,482,cat_1,482
2177,183,cat_2,183
2178,694,cat_3,694
2179,201,cat_4,201
2180,914,cat_0,914
2181,120,cat_1,120
2182,259,cat_2,259
2183,963,cat_3,963
2184,116,cat_4,116
2185,13,cat_0,13
2186,112,cat_1,112
2187,505,cat_2,505
2188,975,cat_3,975
2189,854,cat_4,854
2190,406,cat_0,406
2191,57,cat_1,57
2192,13,cat_2,13
2193,82,cat_3,82
2194,970,cat_4,970
2195,360,cat_0,360
2196,597,cat_1,597
2197,467,cat_2,467
2198,690,cat_3,690
2199,362,cat_4,362
2200,252,cat_0,252
2201,801,cat_1,801
2202,641,cat_2,641
2203,321,cat_3,321
2204,574,cat_4,574
2205,656,cat_0,656
2206,365,cat_1,365
2207,220,cat_2,220
2208,760,cat_3,760
2209,512,cat_4,512
2210,519,cat_0,519
2211,816,cat_1,816
2212,965,cat_2,965
2213,983,cat_3,983
2214,369,cat_4,369
2215,601,cat_0,601
2216,219,cat_1,219
2217,452,cat_2,452
2218,261,cat_3,261
2219,907,cat_4,907
2220,601,cat_0,601
2221,705,cat_1,705
2222,783,cat_2,783
2223,969,cat_3,969
2224,722,cat_4,722
2225,812,cat_0,812
2226,364,cat_1,364
2227,214,cat_2,214
2228,950,cat_3,950
2229,47,cat_4,47
2230,825,cat_0,825
2231,158,cat_1,158
2232,602,cat_2,602
2233,118,cat_3,118
2234,436,cat_4,436
2235,606,cat_0,606
2236,356,cat_1,356
2237,880,cat_2,880
2238,500,cat_3,500
2239,600,cat_4,600
2240,268,cat_0,268
2241,442,cat_1,442
2242,826,cat_2,826
2243,899,cat_3,899
2244,735,cat_4,735
2245,458,cat_0,458
2246,12,cat_1,12
2247,138,cat_2,138
2248,827,cat_3,827
2249,816,cat_4,816
2250,742,cat_0,742
2251,636,cat_1,636
2252,968,cat_2,968
2253,185,cat_3,185
2254,287,cat_4,287
2255,432,cat_0,432
2256,374,cat_1,374
2257,531,cat_2,531
2258,730,cat_3,730
2259,70,cat_4,70
2260,353,cat_0,353
2261,850,cat_1,850
2262,89,cat_2,89
2263,189,cat_3,189
2264,973,cat_4,973
2265,611,cat_0,611
2266,982,cat_1,982
2267,826,cat_2,826
2268,425,cat_3,425
2269,707,cat_4,707
2270,977,cat_0,977
2271,174,cat_1,174
2272,881,cat_2,881
2273,100,cat_3,100
2274,318,cat_4,318
2275,674,cat_0,674
2276,853,cat_1,853
2277,385,cat_2,385
2278,692,cat_3,692
2279,679,cat_4,679
2280,304,cat_0,304
2281,911,cat_1,911
2282,470,cat_2,470
2283,810,cat_3,810
2284,898,cat_4,898
2285,16,cat_0,16
2286,283,cat_1,283
2287,270,cat_2,270
2288,259,cat_3,259
2289,814,cat_4,814
2290,354,cat_0,354
2291,346,cat_1,346
2292,307,cat_2,307
2293,445,cat_3,445
2294,988,cat_4,988
2295,365,cat_0,365
2296,488,cat_1,488
2297,352,cat_2,352
2298,898,cat_3,898
2299,747,cat_4,747
2300,271,cat_0,271
2301,88,cat_1,88
2302,658,cat_2,658
2303,737,cat_3,737
2304,762,cat_4,762
2305,541,cat_0,541
2306,274,cat_1,274
2307,558,cat_2,558
2308,399,cat_3,399
2309,118,cat_4,118
2310,345,cat_0,345
2311,314,cat_1,314
2312,226,cat_2,226
2313,626,cat_3,626
2314,751,cat_4,751
2315,105,cat_0,105
2316,761,cat_1,761
2317,726,cat_2,726
2318,365,cat_3,365
2319,41,cat_4,41
2320,262,cat_0,262
2321,178,cat_1,178
2322,168,cat_2,168
2323,860,cat_3,860
2324,633,cat_4,633
2325,546,cat_0,546
2326,656,cat_1,656
2327,636,cat_2,636
2328,789,cat_3,789
2329,628,cat_4,628
2330,791,cat_0,791
2331,144,cat_1,144
2332,476,cat_2,476
2333,735,cat_3,735
2334,329,cat_4,329
2335,640,cat_0,640
2336,572,cat_1,572
2337,183,cat_2,183
2338,993,cat_3,993
2339,305,cat_4,305
2340,712,cat_0,712
2341,883,cat_1,883
2342,507,cat_2,507
2343,911,cat_3,911
2344,894,cat_4,894
2345,674,cat_0,674
2346,546,cat_1,546
2347,956,cat_2,956
2348,167,cat_3,167
2349,787,cat_4,787
2350,223,cat_0,223
2351,86,cat_1,86
2352,853,cat_2,853
2353,168,cat_3,168
2354,344,cat_4,344
2355,889,cat_0,889
2356,500,cat_1,500
2357,310,cat_2,310
2358,136,cat_3,136
2359,264,cat_4,264
2360,933,cat_0,933
2361,796,cat_1,796
2362,196,cat_2,196
2363,961,cat_3,961
2364,977,cat_4,977
2365,344,cat_0,344
2366,141,cat_1,141
2367,815,cat_2,815
2368,528,cat_3,528
2369,498,cat_4,498
2370,11,cat_0,11
2371,599,cat_1,599
2372,151,cat_2,151
2373,145,cat_3,145
2374,468,cat_4,468
2375,873,cat_0,873
2376,275,cat_1,275
2377,759,cat_2,759
2378,101,cat_3,101
2379,121,cat_4,121
2380,552,cat_0,552
2381,30,cat_1,30
2382,788,cat_2,788
2383,417,cat_3,417
2384,732,cat_4,732
2385,296,cat_0,296
2386,544,cat_1,544
2387,569,cat_2,569
2388,791,cat_3,791
2389,876,cat_4,876
2390,146,cat_0,146
2391,245,cat_1,245
2392,225,cat_2,225
2393,751,cat_3,751
2394,874,cat_4,874
2395,911,cat_0,911
2396,362,cat_1,362
2397,62,cat_2,62
2398,228,cat_3,228
2399,180,cat_4,180
2400,954,cat_0,954
2401,48,cat_1,48
2402,952,cat_2,952
2403,508,cat_3,508
2404,997,cat_4,997
2405,405,cat_0,405
2406,832,cat_1,832
2407,541,cat_2,541
2408,968,cat_3,968
2409,870,cat_4,870
2410,404,cat_0,404
2411,780,cat_1,780
2412,211,cat_2,211
2413,277,cat_3,277
