trade_id,source,trade_date,trade_time,symbol,isin,cusip,side,quantity,price,amount,currency,counterparty,trader,book,strategy,venue,settlement_date,status,attribute_1,attribute_2,attribute_3,attribute_4,attribute_5,attribute_6
TRD00000093,Bloomberg,2025-08-28,11:58:51,GOOGL,US457315619,661704430,SELL,274000,412.32,22699.43,JPY,FUND_Y,TRADER_12,BOOK_5,STRAT_1,LSE,2025-09-03,SETTLED,VAL_4494,VAL_1228,VAL_3389,VAL_3070,VAL_7470,VAL_3524
TRD00000094,JPMorgan,2025-08-24,15:06:28,TSLA,US835318256,687271211,BUY,842200,445.22,2353154.84,GBP,BANK_A,TRADER_12,BOOK_2,STRAT_4,EUREX,2025-09-03,PENDING,VAL_5946,VAL_1084,VAL_8841,VAL_1178,VAL_2777,VAL_9380
TRD00000095,Barclays,2025-08-08,16:48:53,MSFT,US952440064,334861578,BUY,362300,178.14,4710067.39,EUR,FUND_X,TRADER_11,BOOK_6,STRAT_3,EUREX,2025-09-03,ALLOCATED,VAL_1018,VAL_1798,VAL_2401,VAL_3223,VAL_4249,VAL_5571
TRD00000096,Barclays,2025-08-20,15:15:35,AMZN,US346238048,187160501,BUY,679800,313.31,3083735.65,JPY,BANK_B,TRADER_5,BOOK_10,STRAT_3,LSE,2025-09-03,ALLOCATED,VAL_9793,VAL_5266,VAL_4248,VAL_1881,VAL_8610,VAL_8755
TRD00000097,Barclays,2025-08-25,15:11:46,MSFT,US904174928,392120026,BUY,826700,240.67,1913263.4,JPY,HEDGE_Z,TRADER_1,BOOK_10,STRAT_4,NASDAQ,2025-09-03,PENDING,VAL_9406,VAL_9125,VAL_2015,VAL_6703,VAL_8879,VAL_6052
TRD00000098,JPMorgan,2025-08-07,10:06:31,AMD,US768907742,169459728,SELL,70300,392.63,4649670.59,EUR,HEDGE_Z,TRADER_11,BOOK_4,STRAT_5,LSE,2025-09-03,SETTLED,VAL_2957,VAL_5574,VAL_5269,VAL_1837,VAL_6497,VAL_1025
TRD00000099,Reuters,2025-08-05,13:41:52,AMD,US778728960,634404952,BUY,895600,231.62,2399693.49,CHF,FUND_Y,TRADER_15,BOOK_6,STRAT_1,LSE,2025-09-03,ALLOCATED,VAL_8640,VAL_9384,VAL_2394,VAL_6209,VAL_6396,VAL_2046
TRD00000100,GoldmanSachs,2025-08-02,10:05:54,NVDA,US108056991,303314481,SELL,988100,470.85,3123766.98,USD,HEDGE_Z,TRADER_16,BOOK_7,STRAT_4,NYSE,2025-09-03,CONFIRMED,VAL_7246,VAL_3203,VAL_2246,VAL_1678,VAL_1631,VAL_2372
TRD00000101,GoldmanSachs,2025-08-29,11:09:37,GOOGL,US139292278,823670821,SELL,819300,63.15,1469285.14,USD,BANK_B,TRADER_6,BOOK_2,STRAT_4,LSE,2025-09-03,PENDING,VAL_1196,VAL_1691,VAL_3669,VAL_5486,VAL_1493,VAL_2648
TRD00000102,Bloomberg,2025-08-24,15:32:29,GOOGL,US686970325,362152443,BUY,732800,432.5,479394.65,CHF,FUND_X,TRADER_12,BOOK_9,STRAT_1,LSE,2025-09-03,CONFIRMED,VAL_3048,VAL_1311,VAL_2467,VAL_2569,VAL_5563,VAL_3537
TRD00000103,Reuters,2025-08-18,10:07:39,MSFT,US285876181,317906203,BUY,401700,274.62,2534344.04,GBP,FUND_Y,TRADER_19,BOOK_9,STRAT_2,EUREX,2025-09-03,SETTLED,VAL_6609,VAL_8042,VAL_8838,VAL_8641,VAL_2299,VAL_7820
TRD00000104,JPMorgan,2025-08-31,14:36:56,NVDA,US999130056,976477297,BUY,732100,171.31,2934894.57,USD,HEDGE_Z,TRADER_16,BOOK_8,STRAT_2,NASDAQ,2025-09-03,PENDING,VAL_3594,VAL_7633,VAL_2429,VAL_6748,VAL_3036,VAL_6435
TRD00000105,Barclays,2025-08-22,09:01:21,GOOGL,US983942428,302799973,BUY,743200,59.04,2514632.7,GBP,FUND_X,TRADER_7,BOOK_6,STRAT_4,EUREX,2025-09-03,SETTLED,VAL_7023,VAL_8836,VAL_7486,VAL_4759,VAL_2160,VAL_7938
TRD00000106,Reuters,2025-08-21,16:53:59,TSLA,US878391775,242508307,SELL,733500,267.62,3701008.3,GBP,FUND_Y,TRADER_3,BOOK_8,STRAT_4,LSE,2025-09-03,CONFIRMED,VAL_4285,VAL_8866,VAL_4861,VAL_8458,VAL_2335,VAL_4410
TRD00000107,Barclays,2025-08-12,13:56:08,AAPL,US583228824,956179214,BUY,999700,436.51,233429.77,CHF,HEDGE_Z,TRADER_11,BOOK_8,STRAT_3,EUREX,2025-09-03,PENDING,VAL_1397,VAL_3508,VAL_7900,VAL_2546,VAL_4620,VAL_9382
TRD00000108,Bloomberg,2025-08-08,09:27:13,AAPL,US902311401,889810946,BUY,290600,73.85,566383.86,CHF,FUND_X,TRADER_5,BOOK_10,STRAT_1,LSE,2025-09-03,PENDING,VAL_8557,VAL_4180,VAL_6625,VAL_1651,VAL_3921,VAL_7993
TRD00000109,GoldmanSachs,2025-08-29,14:01:44,GOOGL,US323034132,679205089,BUY,207500,486.39,3335549.42,USD,BANK_A,TRADER_9,BOOK_5,STRAT_5,NYSE,2025-09-03,PENDING,VAL_4728,VAL_6499,VAL_5648,VAL_1411,VAL_2996,VAL_2854
TRD00000110,Barclays,2025-08-25,11:45:57,TSLA,US594147723,536173992,BUY,499300,377.83,4640824.94,USD,BANK_B,TRADER_15,BOOK_5,STRAT_2,LSE,2025-09-03,SETTLED,VAL_3235,VAL_8005,VAL_2345,VAL_3541,VAL_8728,VAL_2137
TRD00000111,GoldmanSachs,2025-08-26,09:47:52,GOOGL,US115487888,881329402,BUY,666700,321.03,320219.3,CHF,BANK_B,TRADER_17,BOOK_7,STRAT_2,NASDAQ,2025-09-03,PENDING,VAL_8667,VAL_2979,VAL_6904,VAL_6760,VAL_7472,VAL_8487
TRD00000112,Barclays,2025-08-03,09:05:02,IBM,US424150029,729463472,BUY,960400,38.16,4637053.89,JPY,FUND_X,TRADER_5,BOOK_4,STRAT_5,NYSE,2025-09-03,CONFIRMED,VAL_3193,VAL_8230,VAL_7521,VAL_9277,VAL_9210,VAL_4826
TRD00000113,Barclays,2025-08-12,13:20:49,MSFT,US235410672,611935011,SELL,628500,322.36,254382.53,EUR,BANK_A,TRADER_16,BOOK_5,STRAT_3,NYSE,2025-09-03,SETTLED,VAL_6790,VAL_8666,VAL_8560,VAL_9156,VAL_2103,VAL_9775
TRD00000114,Bloomberg,2025-08-28,09:20:55,IBM,US840908139,467536408,BUY,624300,121.61,176536.2,GBP,BANK_B,TRADER_13,BOOK_7,STRAT_4,NYSE,2025-09-03,PENDING,VAL_1131,VAL_5618,VAL_1405,VAL_2143,VAL_2221,VAL_6266
TRD00000115,Reuters,2025-08-16,16:00:30,NVDA,US414897249,293152958,BUY,748600,122.46,4082829.53,GBP,HEDGE_Z,TRADER_7,BOOK_2,STRAT_1,EUREX,2025-09-03,SETTLED,VAL_6542,VAL_6335,VAL_4642,VAL_9203,VAL_1741,VAL_6346
TRD00000116,Bloomberg,2025-08-26,09:47:26,TSLA,US344453827,876738688,BUY,214800,221.12,1794876.98,JPY,BANK_B,TRADER_17,BOOK_1,STRAT_5,NYSE,2025-09-03,PENDING,VAL_7160,VAL_3403,VAL_4749,VAL_1252,VAL_6575,VAL_3121
TRD00000117,JPMorgan,2025-09-01,09:00:08,MSFT,US259887959,930412946,BUY,703500,464.59,180480.63,JPY,BANK_A,TRADER_1,BOOK_6,STRAT_2,EUREX,2025-09-03,SETTLED,VAL_1670,VAL_7417,VAL_1188,VAL_5274,VAL_4231,VAL_6214
TRD00000118,Barclays,2025-08-22,12:26:57,AAPL,US913936428,228917434,BUY,492000,438.86,2007862.06,JPY,BANK_B,TRADER_3,BOOK_10,STRAT_5,EUREX,2025-09-03,ALLOCATED,VAL_2044,VAL_3302,VAL_5329,VAL_7531,VAL_6480,VAL_5565
TRD00000119,GoldmanSachs,2025-08-17,12:15:07,NVDA,US825716545,970924609,BUY,580800,302.79,1992353.68,JPY,FUND_X,TRADER_1,BOOK_3,STRAT_1,EUREX,2025-09-03,SETTLED,VAL_1690,VAL_9399,VAL_4993,VAL_7580,VAL_7194,VAL_5765
TRD00000120,GoldmanSachs,2025-08-18,14:54:48,AMD,US503051806,895350617,SELL,31900,109.4,1499564.32,CHF,FUND_Y,TRADER_20,BOOK_3,STRAT_5,LSE,2025-09-03,CONFIRMED,VAL_1841,VAL_8030,VAL_7048,VAL_5050,VAL_7060,VAL_3314
TRD00000121,JPMorgan,2025-08-03,09:52:40,NVDA,US232728865,192863917,BUY,529000,368.59,1918009.41,EUR,FUND_Y,TRADER_2,BOOK_10,STRAT_3,NASDAQ,2025-09-03,SETTLED,VAL_6250,VAL_2241,VAL_2361,VAL_9003,VAL_3168,VAL_5164
TRD00000122,GoldmanSachs,2025-08-07,13:22:13,AAPL,US816133456,887227537,SELL,153400,421.13,2003701.38,USD,HEDGE_Z,TRADER_6,BOOK_5,STRAT_2,NASDAQ,2025-09-03,CONFIRMED,VAL_2703,VAL_4995,VAL_9664,VAL_6918,VAL_9822,VAL_5181
TRD00000123,Reuters,2025-08-06,10:39:20,AMZN,US829661745,573356155,BUY,835800,250.84,420020.3,CHF,HEDGE_Z,TRADER_12,BOOK_5,STRAT_2,EUREX,2025-09-03,CONFIRMED,VAL_7869,VAL_1680,VAL_5376,VAL_6408,VAL_3779,VAL_9944
TRD00000124,Reuters,2025-08-09,09:48:38,NVDA,US441212328,616322553,BUY,364400,263.56,3241420.69,CHF,FUND_X,TRADER_14,BOOK_7,STRAT_2,EUREX,2025-09-03,PENDING,VAL_1755,VAL_9386,VAL_2867,VAL_5579,VAL_4350,VAL_4033
TRD00000125,Reuters,2025-08-12,09:41:35,AMD,US421386844,909948479,SELL,484700,223.17,4826802.02,CHF,BANK_B,TRADER_4,BOOK_10,STRAT_4,NASDAQ,2025-09-03,CONFIRMED,VAL_8436,VAL_7622,VAL_7046,VAL_6692,VAL_9126,VAL_9230
TRD00000126,Bloomberg,2025-08-15,14:10:20,GOOGL,US736977837,273316760,BUY,738900,181.61,4575045.43,JPY,FUND_X,TRADER_16,BOOK_4,STRAT_4,NASDAQ,2025-09-03,SETTLED,VAL_4038,VAL_4680,VAL_7969,VAL_6156,VAL_3084,VAL_5610
TRD00000127,GoldmanSachs,2025-08-19,09:03:35,GOOGL,US120767531,901065821,BUY,802700,118.89,348968.26,CHF,FUND_Y,TRADER_3,BOOK_10,STRAT_4,NASDAQ,2025-09-03,SETTLED,VAL_3310,VAL_8740,VAL_1229,VAL_9596,VAL_1731,VAL_9775
TRD00000128,Bloomberg,2025-08-10,15:47:13,NVDA,US201329446,443059929,SELL,936600,444.59,147790.53,USD,FUND_X,TRADER_12,BOOK_5,STRAT_1,LSE,2025-09-03,SETTLED,VAL_5506,VAL_3677,VAL_4343,VAL_4649,VAL_7616,VAL_1176
TRD00000129,JPMorgan,2025-08-04,15:05:01,AAPL,US528671982,421227271,BUY,427600,175.2,4886283.02,CHF,BANK_A,TRADER_20,BOOK_6,STRAT_4,EUREX,2025-09-03,SETTLED,VAL_6155,VAL_2325,VAL_2552,VAL_1399,VAL_5128,VAL_2297
TRD00000130,GoldmanSachs,2025-08-26,11:31:14,AMZN,US288177612,735788466,SELL,831200,154.19,4260343.36,USD,FUND_Y,TRADER_18,BOOK_9,STRAT_2,NASDAQ,2025-09-03,SETTLED,VAL_1393,VAL_2832,VAL_6501,VAL_4355,VAL_1863,VAL_8738
TRD00000131,Bloomberg,2025-08-28,15:33:11,IBM,US561534845,303394990,BUY,766000,277.15,3362152.23,JPY,BANK_A,TRADER_20,BOOK_5,STRAT_4,NASDAQ,2025-09-03,CONFIRMED,VAL_2853,VAL_7699,VAL_8655,VAL_7121,VAL_2661,VAL_4654
TRD00000132,JPMorgan,2025-08-16,13:05:24,MSFT,US873397339,169718817,SELL,430900,219.63,3140001.52,EUR,FUND_Y,TRADER_3,BOOK_2,STRAT_5,NYSE,2025-09-03,ALLOCATED,VAL_8342,VAL_9484,VAL_2854,VAL_1936,VAL_7832,VAL_9914
TRD00000133,GoldmanSachs,2025-08-21,16:07:50,MSFT,US558158862,419851649,SELL,880400,403.7,4774671.27,GBP,HEDGE_Z,TRADER_18,BOOK_5,STRAT_2,EUREX,2025-09-03,CONFIRMED,VAL_2573,VAL_6746,VAL_2311,VAL_1061,VAL_4843,VAL_5190
TRD00000134,Barclays,2025-08-10,11:45:03,GOOGL,US336467397,322330969,BUY,284400,405.25,4972739.08,GBP,HEDGE_Z,TRADER_8,BOOK_5,STRAT_4,EUREX,2025-09-03,PENDING,VAL_5776,VAL_6347,VAL_3805,VAL_9588,VAL_2286,VAL_2515
TRD00000135,JPMorgan,2025-08-23,09:21:55,GOOGL,US201482860,489899730,SELL,616700,338.21,3729512.15,JPY,BANK_A,TRADER_19,BOOK_1,STRAT_4,EUREX,2025-09-03,PENDING,VAL_9724,VAL_8377,VAL_2691,VAL_3471,VAL_6968,VAL_2244
TRD00000136,Barclays,2025-08-28,14:46:13,GOOGL,US704854606,711215596,BUY,343200,20.44,3561740.96,GBP,HEDGE_Z,TRADER_9,BOOK_8,STRAT_1,LSE,2025-09-03,PENDING,VAL_8686,VAL_9061,VAL_1375,VAL_1342,VAL_9984,VAL_6016
TRD00000137,GoldmanSachs,2025-08-21,16:21:56,AMD,US802524562,669759886,SELL,137600,212.55,2818740.34,JPY,HEDGE_Z,TRADER_1,BOOK_7,STRAT_3,LSE,2025-09-03,SETTLED,VAL_2454,VAL_1157,VAL_1246,VAL_3871,VAL_7589,VAL_1846
TRD00000138,Barclays,2025-08-27,15:47:49,GOOGL,US359884735,678569970,BUY,857600,390.4,3607698.57,JPY,FUND_Y,TRADER_6,BOOK_9,STRAT_5,NYSE,2025-09-03,CONFIRMED,VAL_7874,VAL_1202,VAL_1951,VAL_3599,VAL_2447,VAL_4258
TRD00000139,JPMorgan,2025-08-21,10:00:48,AMD,US891677617,734930766,BUY,287800,139.9,4986182.23,JPY,FUND_X,TRADER_10,BOOK_6,STRAT_3,NYSE,2025-09-03,CONFIRMED,VAL_9039,VAL_2222,VAL_8337,VAL_1706,VAL_9136,VAL_6146
TRD00000140,Bloomberg,2025-08-03,15:57:21,MSFT,US337547507,994411881,BUY,247600,203.7,1162401.61,JPY,HEDGE_Z,TRADER_1,BOOK_7,STRAT_2,LSE,2025-09-03,SETTLED,VAL_3132,VAL_5548,VAL_4473,VAL_7059,VAL_3264,VAL_9724
TRD00000141,Bloomberg,2025-08-18,14:56:48,AMZN,US208925146,862294924,SELL,164600,44.55,656056.65,USD,FUND_Y,TRADER_13,BOOK_9,STRAT_3,EUREX,2025-09-03,SETTLED,VAL_2719,VAL_5048,VAL_3557,VAL_3088,VAL_6373,VAL_5983
TRD00000142,Reuters,2025-08-22,12:29:26,AAPL,US883036765,693400096,BUY,261000,321.1,4884695.59,GBP,BANK_B,TRADER_12,BOOK_9,STRAT_3,NYSE,2025-09-03,PENDING,VAL_8425,VAL_4556,VAL_2181,VAL_5790,VAL_6552,VAL_4159
TRD00000143,Barclays,2025-08-10,11:38:13,AAPL,US464178030,964686378,BUY,144700,117.9,1971580.87,GBP,HEDGE_Z,TRADER_14,BOOK_5,STRAT_4,NASDAQ,2025-09-03,CONFIRMED,VAL_8305,VAL_5757,VAL_7500,VAL_5959,VAL_9201,VAL_7645
TRD00000144,GoldmanSachs,2025-08-28,11:43:34,TSLA,US581939040,444172051,SELL,624500,337.53,3407395.35,EUR,BANK_B,TRADER_5,BOOK_1,STRAT_4,NASDAQ,2025-09-03,SETTLED,VAL_9330,VAL_2730,VAL_5191,VAL_6616,VAL_4083,VAL_6353
TRD00000145,Bloomberg,2025-08-23,11:59:00,TSLA,US952841665,716218722,SELL,289400,341.78,2313640.98,GBP,FUND_X,TRADER_13,BOOK_7,STRAT_1,LSE,2025-09-03,PENDING,VAL_3225,VAL_8592,VAL_5970,VAL_3059,VAL_9418,VAL_1778
TRD00000146,Reuters,2025-08-12,13:14:47,IBM,US890917793,879009866,SELL,381400,120.1,2147619.36,GBP,FUND_X,TRADER_19,BOOK_10,STRAT_5,NYSE,2025-09-03,CONFIRMED,VAL_1681,VAL_3898,VAL_7965,VAL_4702,VAL_7238,VAL_1461
TRD00000147,Bloomberg,2025-08-17,12:39:01,MSFT,US588683470,293650918,BUY,628800,427.34,1112734.95,JPY,FUND_X,TRADER_12,BOOK_9,STRAT_4,LSE,2025-09-03,PENDING,VAL_8925,VAL_2508,VAL_1449,VAL_5563,VAL_4357,VAL_9124
TRD00000148,GoldmanSachs,2025-08-12,14:44:24,NVDA,US959910887,243660212,BUY,795300,44.15,427616.4,JPY,BANK_A,TRADER_18,BOOK_10,STRAT_2,NASDAQ,2025-09-03,SETTLED,VAL_5602,VAL_3841,VAL_5073,VAL_7376,VAL_3974,VAL_6922
TRD00000149,Barclays,2025-09-01,15:03:26,MSFT,US594892350,324157127,BUY,486600,258.19,115181.89,USD,FUND_X,TRADER_10,BOOK_3,STRAT_1,NASDAQ,2025-09-03,CONFIRMED,VAL_1657,VAL_4193,VAL_6435,VAL_5765,VAL_6739,VAL_4028
TRD00000150,GoldmanSachs,2025-08-30,16:02:08,NVDA,US437445272,315458477,SELL,558100,204.32,3141136.62,USD,FUND_X,TRADER_14,BOOK_10,STRAT_1,EUREX,2025-09-03,PENDING,VAL_9334,VAL_1708,VAL_7442,VAL_1069,VAL_6402,VAL_6963
TRD00000151,JPMorgan,2025-08-13,15:22:27,TSLA,US581598346,676652224,BUY,267300,493.55,1414607.52,EUR,FUND_X,TRADER_1,BOOK_9,STRAT_1,EUREX,2025-09-03,CONFIRMED,VAL_4228,VAL_3784,VAL_7918,VAL_3768,VAL_6875,VAL_8602
TRD00000152,JPMorgan,2025-08-26,09:02:49,IBM,US832552292,140255258,BUY,433000,244.14,3460173.66,GBP,FUND_X,TRADER_19,BOOK_6,STRAT_3,NASDAQ,2025-09-03,ALLOCATED,VAL_7317,VAL_7752,VAL_1614,VAL_9042,VAL_2951,VAL_7733
TRD00000153,Reuters,2025-08-29,14:11:44,TSLA,US391897077,232294747,BUY,505400,493.94,2846774.99,USD,BANK_A,TRADER_16,BOOK_3,STRAT_2,NASDAQ,2025-09-03,CONFIRMED,VAL_8390,VAL_1779,VAL_5533,VAL_6961,VAL_1589,VAL_1472
TRD00000154,JPMorgan,2025-08-16,10:17:50,AMD,US308393843,155143513,SELL,255100,159.73,2872977.27,CHF,FUND_X,TRADER_10,BOOK_7,STRAT_4,NYSE,2025-09-03,CONFIRMED,VAL_5758,VAL_6340,VAL_4476,VAL_6787,VAL_2690,VAL_6444
TRD00000155,JPMorgan,2025-08-16,10:16:45,IBM,US319268493,220057937,SELL,199300,455.94,4376170.01,JPY,HEDGE_Z,TRADER_9,BOOK_2,STRAT_5,EUREX,2025-09-03,CONFIRMED,VAL_3286,VAL_6392,VAL_1332,VAL_8900,VAL_1025,VAL_6463
TRD00000156,Bloomberg,2025-08-06,16:38:24,IBM,US201569478,621267183,SELL,618300,400.73,2057879.15,EUR,BANK_A,TRADER_8,BOOK_3,STRAT_4,LSE,2025-09-03,SETTLED,VAL_8901,VAL_5482,VAL_6082,VAL_5174,VAL_3825,VAL_8152
TRD00000157,Bloomberg,2025-08-14,13:27:58,GOOGL,US224252018,869077358,BUY,155300,455.7,502717.03,CHF,FUND_Y,TRADER_5,BOOK_5,STRAT_2,LSE,2025-09-03,CONFIRMED,VAL_9404,VAL_5057,VAL_6932,VAL_8091,VAL_9742,VAL_9370
TRD00000158,Barclays,2025-08-04,14:02:36,AAPL,US767992674,990953468,BUY,597600,434.03,2708552.67,CHF,FUND_Y,TRADER_4,BOOK_9,STRAT_4,LSE,2025-09-03,CONFIRMED,VAL_8295,VAL_7381,VAL_7800,VAL_5697,VAL_3678,VAL_5180
TRD00000159,Bloomberg,2025-09-01,15:25:41,NVDA,US927758327,362410201,BUY,24800,250.68,1291258.9,EUR,BANK_B,TRADER_18,BOOK_3,STRAT_3,NASDAQ,2025-09-03,CONFIRMED,VAL_8063,VAL_1258,VAL_7046,VAL_8409,VAL_7785,VAL_1436
TRD00000160,Reuters,2025-08-26,11:53:43,GOOGL,US334953299,993733164,SELL,379900,328.9,1952678.19,JPY,FUND_X,TRADER_20,BOOK_3,STRAT_2,NYSE,2025-09-03,PENDING,VAL_3552,VAL_3171,VAL_9456,VAL_5431,VAL_4537,VAL_8607
TRD00000161,Barclays,2025-08-26,15:26:54,AMD,US157591017,712939781,SELL,206600,340.92,1330021.34,CHF,FUND_X,TRADER_1,BOOK_10,STRAT_5,LSE,2025-09-03,PENDING,VAL_3363,VAL_8623,VAL_4843,VAL_1972,VAL_1089,VAL_9237
TRD00000162,JPMorgan,2025-08-26,12:07:15,AAPL,US678001738,468750647,BUY,443600,390.26,1874555.95,GBP,BANK_B,TRADER_15,BOOK_10,STRAT_5,NYSE,2025-09-03,PENDING,VAL_5216,VAL_1399,VAL_9899,VAL_2172,VAL_6186,VAL_3829
TRD00000163,Barclays,2025-08-07,13:28:03,GOOGL,US627383985,470800096,SELL,652600,125.56,3824205.08,EUR,FUND_X,TRADER_4,BOOK_6,STRAT_1,EUREX,2025-09-03,ALLOCATED,VAL_3559,VAL_9099,VAL_4738,VAL_9472,VAL_2710,VAL_1654
TRD00000164,Reuters,2025-08-06,12:05:25,AAPL,US275077011,225900116,BUY,885100,63.67,3050715.72,CHF,FUND_X,TRADER_15,BOOK_7,STRAT_2,LSE,2025-09-03,CONFIRMED,VAL_2145,VAL_5324,VAL_6489,VAL_1170,VAL_3487,VAL_7037
TRD00000165,Bloomberg,2025-08-26,09:20:53,AMD,US803913185,596296704,BUY,465300,313.26,563643.36,JPY,HEDGE_Z,TRADER_20,BOOK_8,STRAT_5,NYSE,2025-09-03,PENDING,VAL_1629,VAL_4433,VAL_8479,VAL_8940,VAL_2956,VAL_6632
TRD00000166,GoldmanSachs,2025-08-17,10:41:00,AMD,US971321842,762390019,BUY,955300,355.72,3698288.18,JPY,BANK_A,TRADER_16,BOOK_8,STRAT_4,LSE,2025-09-03,CONFIRMED,VAL_7487,VAL_1088,VAL_2031,VAL_3321,VAL_2603,VAL_5363
TRD00000167,GoldmanSachs,2025-08-07,14:46:59,AMZN,US426123472,482061314,SELL,898400,140.11,3473687.13,JPY,BANK_A,TRADER_11,BOOK_2,STRAT_2,NYSE,2025-09-03,CONFIRMED,VAL_8881,VAL_8125,VAL_5193,VAL_2474,VAL_7016,VAL_6438
TRD00000168,GoldmanSachs,2025-08-19,13:34:06,IBM,US994408467,843159688,SELL,434700,191.97,4251583.94,CHF,FUND_Y,TRADER_9,BOOK_1,STRAT_4,NYSE,2025-09-03,ALLOCATED,VAL_7970,VAL_7137,VAL_7898,VAL_6451,VAL_7654,VAL_1494
TRD00000169,Bloomberg,2025-08-21,15:28:16,MSFT,US785847528,132880603,BUY,253700,367.15,4278464.02,USD,FUND_Y,TRADER_20,BOOK_9,STRAT_5,EUREX,2025-09-03,CONFIRMED,VAL_3441,VAL_6943,VAL_7435,VAL_3563,VAL_5424,VAL_2481
TRD00000170,Reuters,2025-08-26,10:22:59,TSLA,US889641076,918024061,SELL,792800,445.24,4554195.37,JPY,BANK_A,TRADER_5,BOOK_9,STRAT_4,NYSE,2025-09-03,CONFIRMED,VAL_9519,VAL_1787,VAL_4670,VAL_9861,VAL_6153,VAL_1606
TRD00000171,JPMorgan,2025-08-30,12:48:45,AMD,US194529440,473364788,BUY,84500,464.73,2812012.49,GBP,FUND_Y,TRADER_12,BOOK_5,STRAT_3,LSE,2025-09-03,CONFIRMED,VAL_7238,VAL_1229,VAL_8865,VAL_7451,VAL_8018,VAL_1179
TRD00000172,Reuters,2025-08-20,11:36:27,AMZN,US356136261,864365178,BUY,580600,344.43,1767407.61,EUR,HEDGE_Z,TRADER_14,BOOK_4,STRAT_1,NASDAQ,2025-09-03,SETTLED,VAL_2600,VAL_1325,VAL_8968,VAL_6830,VAL_3653,VAL_3616
TRD00000173,Barclays,2025-08-08,12:19:03,NVDA,US338334796,150587596,BUY,371800,431.12,4209423.4,USD,FUND_X,TRADER_2,BOOK_8,STRAT_3,EUREX,2025-09-03,PENDING,VAL_2368,VAL_5363,VAL_7458,VAL_9037,VAL_3128,VAL_3754
TRD00000174,Bloomberg,2025-08-28,14:16:25,AAPL,US540690901,921519068,SELL,522100,56.81,3066744.04,CHF,BANK_B,TRADER_12,BOOK_3,STRAT_3,EUREX,2025-09-03,ALLOCATED,VAL_6122,VAL_8236,VAL_7542,VAL_1089,VAL_3392,VAL_1183
TRD00000175,Bloomberg,2025-08-08,11:45:14,AMZN,US303065025,449814267,BUY,760600,228.54,435529.55,GBP,FUND_X,TRADER_6,BOOK_4,STRAT_2,EUREX,2025-09-03,SETTLED,VAL_2410,VAL_8493,VAL_7058,VAL_3600,VAL_2318,VAL_2645
TRD00000176,JPMorgan,2025-08-24,15:27:01,IBM,US532500848,287856724,SELL,731400,45.36,4877265.02,EUR,BANK_A,TRADER_12,BOOK_7,STRAT_1,NASDAQ,2025-09-03,ALLOCATED,VAL_2888,VAL_1408,VAL_5399,VAL_4114,VAL_3075,VAL_6190
TRD00000177,Bloomberg,2025-08-25,16:31:47,IBM,US314788246,259199298,BUY,875200,312.17,3985194.43,EUR,BANK_B,TRADER_2,BOOK_5,STRAT_4,NASDAQ,2025-09-03,ALLOCATED,VAL_2658,VAL_6443,VAL_8290,VAL_8761,VAL_5886,VAL_3776
TRD00000178,Reuters,2025-08-13,13:50:59,MSFT,US885266792,609362938,SELL,719700,477.74,3514628.93,USD,HEDGE_Z,TRADER_13,BOOK_6,STRAT_2,NASDAQ,2025-09-03,PENDING,VAL_1420,VAL_1477,VAL_8955,VAL_8958,VAL_7660,VAL_4095
TRD00000179,GoldmanSachs,2025-08-08,10:12:00,MSFT,US400102575,930771640,BUY,281800,393.94,1452822.47,GBP,FUND_X,TRADER_2,BOOK_8,STRAT_1,LSE,2025-09-03,ALLOCATED,VAL_2506,VAL_2421,VAL_8398,VAL_8724,VAL_8705,VAL_1782
TRD00000180,GoldmanSachs,2025-08-23,10:44:20,IBM,US464958020,793864377,SELL,612700,202.85,625238.95,JPY,HEDGE_Z,TRADER_17,BOOK_6,STRAT_5,EUREX,2025-09-03,CONFIRMED,VAL_6949,VAL_5587,VAL_1622,VAL_3848,VAL_1831,VAL_3032
TRD00000181,Bloomberg,2025-08-05,15:57:31,TSLA,US174333789,617459333,BUY,873000,429.7,4000357.67,EUR,BANK_B,TRADER_7,BOOK_10,STRAT_3,NYSE,2025-09-03,PENDING,VAL_1413,VAL_8942,VAL_7094,VAL_2042,VAL_9092,VAL_3862
TRD00000182,Barclays,2025-08-03,15:16:40,MSFT,US623432297,118250523,BUY,710100,334.18,2911590.19,USD,BANK_B,TRADER_14,BOOK_8,STRAT_5,LSE,2025-09-03,ALLOCATED,VAL_2616,VAL_1890,VAL_8188,VAL_3669,VAL_7774,VAL_1920
TRD00000183,Reuters,2025-08-13,11:52:32,AMZN,US714692641,803979569,BUY,437400,342.44,914995.81,JPY,FUND_Y,TRADER_8,BOOK_2,STRAT_4,EUREX,2025-09-03,PENDING,VAL_6107,VAL_5546,VAL_3954,VAL_9629,VAL_6748,VAL_4257
TRD00000184,Barclays,2025-08-11,16:20:58,NVDA,US293343579,649533178,SELL,978100,191.34,1157999.58,CHF,FUND_X,TRADER_9,BOOK_9,STRAT_1,NYSE,2025-09-03,PENDING,VAL_5820,VAL_3404,VAL_3199,VAL_7308,VAL_3385,VAL_2729
