algo_strategy,average_price,client_name,client_order_id,event_type,filled_quantity,market_price,order_id,order_level,order_type,parent_order_id,participation_pct,quantity,record_id,remaining_quantity,side,snapshot_time,state,ticker,urgency
,650.1581648103925,Wellington Management,C20241216_PROD,CLIENT_UPDATE,36955,650.0847906632056,CLIENT_001,0,CLIENT,,,2000000,REC_00000116,1963045,Buy,2025-08-12T09:11:09.030000,WORKING,ASML.AS,
,650.1039983854686,,C20241216_PROD,SLICE_UPDATE,1849,650.0847906632056,SLICE_00012,2,ALGO_SLICE,ALGO_001,,2774,REC_00000117,925,Buy,2025-08-12T09:11:09.070000,PARTIAL,ASML.AS,URGENT
VWAP,650.1568421086224,,C20241216_PROD,ALGO_UPDATE,37880,650.0847906632056,ALGO_001,1,ALGO_PARENT,CLIENT_001,4.5,2000000,REC_00000118,1962120,Buy,2025-08-12T09:11:09.075000,WORKING,ASML.AS,URGENT
,650.1568421086224,Wellington Management,C20241216_PROD,CLIENT_UPDATE,37880,650.0847906632056,CLIENT_001,0,CLIENT,,,2000000,REC_00000119,1962120,Buy,2025-08-12T09:11:09.080000,WORKING,ASML.AS,
,650.0960334756661,,C20241216_PROD,SLICE_UPDATE,2774,650.0847906632056,SLICE_00012,2,ALGO_SLICE,ALGO_001,,2774,REC_00000120,0,Buy,2025-08-12T09:11:09.120000,FILLED,ASML.AS,URGENT
VWAP,650.1553926050665,,C20241216_PROD,ALGO_UPDATE,38805,650.0847906632056,ALGO_001,1,ALGO_PARENT,CLIENT_001,3.2,2000000,REC_00000121,1961195,Buy,2025-08-12T09:11:09.125000,WORKING,ASML.AS,URGENT
,650.1553926050665,Wellington Management,C20241216_PROD,CLIENT_UPDATE,38805,650.0847906632056,CLIENT_001,0,CLIENT,,,2000000,REC_00000122,1961195,Buy,2025-08-12T09:11:09.130000,WORKING,ASML.AS,
,0.0,,C20241216_PROD,NEW,0,650.1067829487466,SLICE_00013,2,ALGO_SLICE,ALGO_001,,3279,REC_00000123,3279,Buy,2025-08-12T09:12:27,PENDING,ASML.AS,URGENT
,650.1217480253091,,C20241216_PROD,SLICE_UPDATE,1093,650.1067829487466,SLICE_00013,2,ALGO_SLICE,ALGO_001,,3279,REC_00000124,2186,Buy,2025-08-12T09:12:27.020000,PARTIAL,ASML.AS,URGENT
VWAP,650.1544709166191,,C20241216_PROD,ALGO_UPDATE,39898,650.1067829487466,ALGO_001,1,ALGO_PARENT,CLIENT_001,3.2,2000000,REC_00000125,1960102,Buy,2025-08-12T09:12:27.025000,WORKING,ASML.AS,URGENT
,650.1544709166191,Wellington Management,C20241216_PROD,CLIENT_UPDATE,39898,650.1067829487466,CLIENT_001,0,CLIENT,,,2000000,REC_00000126,1960102,Buy,2025-08-12T09:12:27.030000,WORKING,ASML.AS,
,650.119044238048,,C20241216_PROD,SLICE_UPDATE,2186,650.1067829487466,SLICE_00013,2,ALGO_SLICE,ALGO_001,,3279,REC_00000127,1093,Buy,2025-08-12T09:12:27.070000,PARTIAL,ASML.AS,URGENT
VWAP,650.1535262858544,,C20241216_PROD,ALGO_UPDATE,40991,650.1067829487466,ALGO_001,1,ALGO_PARENT,CLIENT_001,3.8,2000000,REC_00000128,1959009,Buy,2025-08-12T09:12:27.075000,WORKING,ASML.AS,URGENT
,650.1535262858544,Wellington Management,C20241216_PROD,CLIENT_UPDATE,40991,650.1067829487466,CLIENT_001,0,CLIENT,,,2000000,REC_00000129,1959009,Buy,2025-08-12T09:12:27.080000,WORKING,ASML.AS,
,650.1236701409556,,C20241216_PROD,SLICE_UPDATE,3279,650.1067829487466,SLICE_00013,2,ALGO_SLICE,ALGO_001,,3279,REC_00000130,0,Buy,2025-08-12T09:12:27.120000,FILLED,ASML.AS,URGENT
VWAP,650.152750866066,,C20241216_PROD,ALGO_UPDATE,42084,650.1067829487466,ALGO_001,1,ALGO_PARENT,CLIENT_001,3.1,2000000,REC_00000131,1957916,Buy,2025-08-12T09:12:27.125000,WORKING,ASML.AS,URGENT
,650.152750866066,Wellington Management,C20241216_PROD,CLIENT_UPDATE,42084,650.1067829487466,CLIENT_001,0,CLIENT,,,2000000,REC_00000132,1957916,Buy,2025-08-12T09:12:27.130000,WORKING,ASML.AS,
,0.0,,C20241216_PROD,NEW,0,650.1506875594173,SLICE_00014,2,ALGO_SLICE,ALGO_001,,2882,REC_00000133,2882,Buy,2025-08-12T09:13:14,PENDING,ASML.AS,URGENT
,650.1604037073015,,C20241216_PROD,SLICE_UPDATE,480,650.1506875594173,SLICE_00014,2,ALGO_SLICE,ALGO_001,,2882,REC_00000134,2402,Buy,2025-08-12T09:13:14.020000,PARTIAL,ASML.AS,URGENT
VWAP,650.1528371681943,,C20241216_PROD,ALGO_UPDATE,42564,650.1506875594173,ALGO_001,1,ALGO_PARENT,CLIENT_001,3.9,2000000,REC_00000135,1957436,Buy,2025-08-12T09:13:14.025000,WORKING,ASML.AS,URGENT
,650.1528371681943,Wellington Management,C20241216_PROD,CLIENT_UPDATE,42564,650.1506875594173,CLIENT_001,0,CLIENT,,,2000000,REC_00000136,1957436,Buy,2025-08-12T09:13:14.030000,WORKING,ASML.AS,
,650.1627490807845,,C20241216_PROD,SLICE_UPDATE,1681,650.1506875594173,SLICE_00014,2,ALGO_SLICE,ALGO_001,,2882,REC_00000137,1201,Buy,2025-08-12T09:13:14.070000,PARTIAL,ASML.AS,URGENT
VWAP,650.1531091710966,,C20241216_PROD,ALGO_UPDATE,43765,650.1506875594173,ALGO_001,1,ALGO_PARENT,CLIENT_001,4.6,2000000,REC_00000138,1956235,Buy,2025-08-12T09:13:14.075000,WORKING,ASML.AS,URGENT
,650.1531091710966,Wellington Management,C20241216_PROD,CLIENT_UPDATE,43765,650.1506875594173,CLIENT_001,0,CLIENT,,,2000000,REC_00000139,1956235,Buy,2025-08-12T09:13:14.080000,WORKING,ASML.AS,
,650.1626295946587,,C20241216_PROD,SLICE_UPDATE,2882,650.1506875594173,SLICE_00014,2,ALGO_SLICE,ALGO_001,,2882,REC_00000140,0,Buy,2025-08-12T09:13:14.120000,FILLED,ASML.AS,URGENT
VWAP,650.1533634527472,,C20241216_PROD,ALGO_UPDATE,44966,650.1506875594173,ALGO_001,1,ALGO_PARENT,CLIENT_001,2.3,2000000,REC_00000141,1955034,Buy,2025-08-12T09:13:14.125000,WORKING,ASML.AS,URGENT
,650.1533634527472,Wellington Management,C20241216_PROD,CLIENT_UPDATE,44966,650.1506875594173,CLIENT_001,0,CLIENT,,,2000000,REC_00000142,1955034,Buy,2025-08-12T09:13:14.130000,WORKING,ASML.AS,
,0.0,,C20241216_PROD,NEW,0,650.061509462383,SLICE_00015,2,ALGO_SLICE,ALGO_001,,3973,REC_00000143,3973,Buy,2025-08-12T09:14:02,PENDING,ASML.AS,URGENT
,650.0799808600825,,C20241216_PROD,SLICE_UPDATE,1324,650.061509462383,SLICE_00015,2,ALGO_SLICE,ALGO_001,,3973,REC_00000144,2649,Buy,2025-08-12T09:14:02.020000,PARTIAL,ASML.AS,URGENT
VWAP,650.1512645425573,,C20241216_PROD,ALGO_UPDATE,46290,650.061509462383,ALGO_001,1,ALGO_PARENT,CLIENT_001,3.1,2000000,REC_00000145,1953710,Buy,2025-08-12T09:14:02.025000,WORKING,ASML.AS,URGENT
,650.1512645425573,Wellington Management,C20241216_PROD,CLIENT_UPDATE,46290,650.061509462383,CLIENT_001,0,CLIENT,,,2000000,REC_00000146,1953710,Buy,2025-08-12T09:14:02.030000,WORKING,ASML.AS,
,650.0742097422391,,C20241216_PROD,SLICE_UPDATE,2648,650.061509462383,SLICE_00015,2,ALGO_SLICE,ALGO_001,,3973,REC_00000147,1325,Buy,2025-08-12T09:14:02.070000,PARTIAL,ASML.AS,URGENT
VWAP,650.1491218837674,,C20241216_PROD,ALGO_UPDATE,47614,650.061509462383,ALGO_001,1,ALGO_PARENT,CLIENT_001,2.9,2000000,REC_00000148,1952386,Buy,2025-08-12T09:14:02.075000,WORKING,ASML.AS,URGENT
,650.1491218837674,Wellington Management,C20241216_PROD,CLIENT_UPDATE,47614,650.061509462383,CLIENT_001,0,CLIENT,,,2000000,REC_00000149,1952386,Buy,2025-08-12T09:14:02.080000,WORKING,ASML.AS,
,650.0770624740683,,C20241216_PROD,SLICE_UPDATE,3973,650.061509462383,SLICE_00015,2,ALGO_SLICE,ALGO_001,,3973,REC_00000150,0,Buy,2025-08-12T09:14:02.120000,FILLED,ASML.AS,URGENT
VWAP,650.1471709097416,,C20241216_PROD,ALGO_UPDATE,48939,650.061509462383,ALGO_001,1,ALGO_PARENT,CLIENT_001,5.5,2000000,REC_00000151,1951061,Buy,2025-08-12T09:14:02.125000,WORKING,ASML.AS,URGENT
,650.1471709097416,Wellington Management,C20241216_PROD,CLIENT_UPDATE,48939,650.061509462383,CLIENT_001,0,CLIENT,,,2000000,REC_00000152,1951061,Buy,2025-08-12T09:14:02.130000,WORKING,ASML.AS,
,0.0,,C20241216_PROD,NEW,0,649.9673694359165,SLICE_00016,2,ALGO_SLICE,ALGO_001,,3725,REC_00000153,3725,Buy,2025-08-12T09:15:08,PENDING,ASML.AS,URGENT
,649.9740948856387,,C20241216_PROD,SLICE_UPDATE,620,649.9673694359165,SLICE_00016,2,ALGO_SLICE,ALGO_001,,3725,REC_00000154,3105,Buy,2025-08-12T09:15:08.020000,PARTIAL,ASML.AS,URGENT
VWAP,650.1450056696249,,C20241216_PROD,ALGO_UPDATE,49559,649.9673694359165,ALGO_001,1,ALGO_PARENT,CLIENT_001,4.4,2000000,REC_00000155,1950441,Buy,2025-08-12T09:15:08.025000,WORKING,ASML.AS,URGENT
,650.1450056696249,Wellington Management,C20241216_PROD,CLIENT_UPDATE,49559,649.9673694359165,CLIENT_001,0,CLIENT,,,2000000,REC_00000156,1950441,Buy,2025-08-12T09:15:08.030000,WORKING,ASML.AS,
,649.9852157890483,,C20241216_PROD,SLICE_UPDATE,2172,649.9673694359165,SLICE_00016,2,ALGO_SLICE,ALGO_001,,3725,REC_00000157,1553,Buy,2025-08-12T09:15:08.070000,PARTIAL,ASML.AS,URGENT
VWAP,650.1401536046162,,C20241216_PROD,ALGO_UPDATE,51111,649.9673694359165,ALGO_001,1,ALGO_PARENT,CLIENT_001,2.5,2000000,REC_00000158,1948889,Buy,2025-08-12T09:15:08.075000,WORKING,ASML.AS,URGENT
,650.1401536046162,Wellington Management,C20241216_PROD,CLIENT_UPDATE,51111,649.9673694359165,CLIENT_001,0,CLIENT,,,2000000,REC_00000159,1948889,Buy,2025-08-12T09:15:08.080000,WORKING,ASML.AS,
,649.9817673203414,,C20241216_PROD,SLICE_UPDATE,3725,649.9673694359165,SLICE_00016,2,ALGO_SLICE,ALGO_001,,3725,REC_00000160,0,Buy,2025-08-12T09:15:08.120000,FILLED,ASML.AS,URGENT
VWAP,650.1354829776324,,C20241216_PROD,ALGO_UPDATE,52664,649.9673694359165,ALGO_001,1,ALGO_PARENT,CLIENT_001,4.6,2000000,REC_00000161,1947336,Buy,2025-08-12T09:15:08.125000,WORKING,ASML.AS,URGENT
,650.1354829776324,Wellington Management,C20241216_PROD,CLIENT_UPDATE,52664,649.9673694359165,CLIENT_001,0,CLIENT,,,2000000,REC_00000162,1947336,Buy,2025-08-12T09:15:08.130000,WORKING,ASML.AS,
,0.0,,C20241216_PROD,NEW,0,649.964251255724,SLICE_00017,2,ALGO_SLICE,ALGO_001,,3977,REC_00000163,3977,Buy,2025-08-12T09:16:01,PENDING,ASML.AS,URGENT
,649.9794421941622,,C20241216_PROD,SLICE_UPDATE,1325,649.964251255724,SLICE_00017,2,ALGO_SLICE,ALGO_001,,3977,REC_00000164,2652,Buy,2025-08-12T09:16:01.020000,PARTIAL,ASML.AS,URGENT
VWAP,650.1316534190538,,C20241216_PROD,ALGO_UPDATE,53989,649.964251255724,ALGO_001,1,ALGO_PARENT,CLIENT_001,2.7,2000000,REC_00000165,1946011,Buy,2025-08-12T09:16:01.025000,WORKING,ASML.AS,URGENT
,650.1316534190538,Wellington Management,C20241216_PROD,CLIENT_UPDATE,53989,649.964251255724,CLIENT_001,0,CLIENT,,,2000000,REC_00000166,1946011,Buy,2025-08-12T09:16:01.030000,WORKING,ASML.AS,
,649.977199950249,,C20241216_PROD,SLICE_UPDATE,2651,649.964251255724,SLICE_00017,2,ALGO_SLICE,ALGO_001,,3977,REC_00000167,1326,Buy,2025-08-12T09:16:01.070000,PARTIAL,ASML.AS,URGENT
VWAP,650.127950891717,,C20241216_PROD,ALGO_UPDATE,55315,649.964251255724,ALGO_001,1,ALGO_PARENT,CLIENT_001,4.2,2000000,REC_00000168,1944685,Buy,2025-08-12T09:16:01.075000,WORKING,ASML.AS,URGENT
,650.127950891717,Wellington Management,C20241216_PROD,CLIENT_UPDATE,55315,649.964251255724,CLIENT_001,0,CLIENT,,,2000000,REC_00000169,1944685,Buy,2025-08-12T09:16:01.080000,WORKING,ASML.AS,
,649.9744842936183,,C20241216_PROD,SLICE_UPDATE,3977,649.964251255724,SLICE_00017,2,ALGO_SLICE,ALGO_001,,3977,REC_00000170,0,Buy,2025-08-12T09:16:01.120000,FILLED,ASML.AS,URGENT
VWAP,650.1243581460191,,C20241216_PROD,ALGO_UPDATE,56641,649.964251255724,ALGO_001,1,ALGO_PARENT,CLIENT_001,2.8,2000000,REC_00000171,1943359,Buy,2025-08-12T09:16:01.125000,WORKING,ASML.AS,URGENT
,650.1243581460191,Wellington Management,C20241216_PROD,CLIENT_UPDATE,56641,649.964251255724,CLIENT_001,0,CLIENT,,,2000000,REC_00000172,1943359,Buy,2025-08-12T09:16:01.130000,WORKING,ASML.AS,
,0.0,,C20241216_PROD,NEW,0,649.8689818653467,SLICE_00018,2,ALGO_SLICE,ALGO_001,,2890,REC_00000173,2890,Buy,2025-08-12T09:17:08,PENDING,ASML.AS,URGENT
,649.8793698841395,,C20241216_PROD,SLICE_UPDATE,963,649.8689818653467,SLICE_00018,2,ALGO_SLICE,ALGO_001,,2890,REC_00000174,1927,Buy,2025-08-12T09:17:08.020000,PARTIAL,ASML.AS,URGENT
VWAP,650.1202625329333,,C20241216_PROD,ALGO_UPDATE,57604,649.8689818653467,ALGO_001,1,ALGO_PARENT,CLIENT_001,2.3,2000000,REC_00000175,1942396,Buy,2025-08-12T09:17:08.025000,WORKING,ASML.AS,URGENT
,650.1202625329333,Wellington Management,C20241216_PROD,CLIENT_UPDATE,57604,649.8689818653467,CLIENT_001,0,CLIENT,,,2000000,REC_00000176,1942396,Buy,2025-08-12T09:17:08.030000,WORKING,ASML.AS,
,649.885760887602,,C20241216_PROD,SLICE_UPDATE,1926,649.8689818653467,SLICE_00018,2,ALGO_SLICE,ALGO_001,,2890,REC_00000177,964,Buy,2025-08-12T09:17:08.070000,PARTIAL,ASML.AS,URGENT
VWAP,650.1164066911716,,C20241216_PROD,ALGO_UPDATE,58567,649.8689818653467,ALGO_001,1,ALGO_PARENT,CLIENT_001,1.6,2000000,REC_00000178,1941433,Buy,2025-08-12T09:17:08.075000,WORKING,ASML.AS,URGENT
,650.1164066911716,Wellington Management,C20241216_PROD,CLIENT_UPDATE,58567,649.8689818653467,CLIENT_001,0,CLIENT,,,2000000,REC_00000179,1941433,Buy,2025-08-12T09:17:08.080000,WORKING,ASML.AS,
,649.8847735196957,,C20241216_PROD,SLICE_UPDATE,2890,649.8689818653467,SLICE_00018,2,ALGO_SLICE,ALGO_001,,2890,REC_00000180,0,Buy,2025-08-12T09:17:08.120000,FILLED,ASML.AS,URGENT
VWAP,650.1126557987408,,C20241216_PROD,ALGO_UPDATE,59531,649.8689818653467,ALGO_001,1,ALGO_PARENT,CLIENT_001,4.3,2000000,REC_00000181,1940469,Buy,2025-08-12T09:17:08.125000,WORKING,ASML.AS,URGENT
,650.1126557987408,Wellington Management,C20241216_PROD,CLIENT_UPDATE,59531,649.8689818653467,CLIENT_001,0,CLIENT,,,2000000,REC_00000182,1940469,Buy,2025-08-12T09:17:08.130000,WORKING,ASML.AS,
,0.0,,C20241216_PROD,NEW,0,649.7722321003745,SLICE_00019,2,ALGO_SLICE,ALGO_001,,3803,REC_00000183,3803,Buy,2025-08-12T09:18:30,PENDING,ASML.AS,URGENT
,649.7884367776632,,C20241216_PROD,SLICE_UPDATE,1267,649.7722321003745,SLICE_00019,2,ALGO_SLICE,ALGO_001,,3803,REC_00000184,2536,Buy,2025-08-12T09:18:30.020000,PARTIAL,ASML.AS,URGENT
VWAP,650.1058992360297,,C20241216_PROD,ALGO_UPDATE,60798,649.7722321003745,ALGO_001,1,ALGO_PARENT,CLIENT_001,3.9,2000000,REC_00000185,1939202,Buy,2025-08-12T09:18:30.025000,WORKING,ASML.AS,URGENT
,650.1058992360297,Wellington Management,C20241216_PROD,CLIENT_UPDATE,60798,649.7722321003745,CLIENT_001,0,CLIENT,,,2000000,REC_00000186,1939202,Buy,2025-08-12T09:18:30.030000,WORKING,ASML.AS,
,649.7689572174567,,C20241216_PROD,SLICE_UPDATE,1901,649.7722321003745,SLICE_00019,2,ALGO_SLICE,ALGO_001,,3803,REC_00000187,1902,Buy,2025-08-12T09:18:30.070000,PARTIAL,ASML.AS,URGENT
VWAP,650.1024218750488,,C20241216_PROD,ALGO_UPDATE,61432,649.7722321003745,ALGO_001,1,ALGO_PARENT,CLIENT_001,5.1,2000000,REC_00000188,1938568,Buy,2025-08-12T09:18:30.075000,WORKING,ASML.AS,URGENT
,650.1024218750488,Wellington Management,C20241216_PROD,CLIENT_UPDATE,61432,649.7722321003745,CLIENT_001,0,CLIENT,,,2000000,REC_00000189,1938568,Buy,2025-08-12T09:18:30.080000,WORKING,ASML.AS,
,649.7908727038385,,C20241216_PROD,SLICE_UPDATE,3803,649.7722321003745,SLICE_00019,2,ALGO_SLICE,ALGO_001,,3803,REC_00000190,0,Buy,2025-08-12T09:18:30.120000,FILLED,ASML.AS,URGENT
VWAP,650.0930656600041,,C20241216_PROD,ALGO_UPDATE,63334,649.7722321003745,ALGO_001,1,ALGO_PARENT,CLIENT_001,1.7,2000000,REC_00000191,1936666,Buy,2025-08-12T09:18:30.125000,WORKING,ASML.AS,URGENT
,650.0930656600041,Wellington Management,C20241216_PROD,CLIENT_UPDATE,63334,649.7722321003745,CLIENT_001,0,CLIENT,,,2000000,REC_00000192,1936666,Buy,2025-08-12T09:18:30.130000,WORKING,ASML.AS,
,0.0,,C20241216_PROD,NEW,0,649.8148981818064,SLICE_00020,2,ALGO_SLICE,ALGO_001,,2789,REC_00000193,2789,Buy,2025-08-12T09:19:09,PENDING,ASML.AS,URGENT
,649.8328927818724,,C20241216_PROD,SLICE_UPDATE,1394,649.8148981818064,SLICE_00020,2,ALGO_SLICE,ALGO_001,,2789,REC_00000194,1395,Buy,2025-08-12T09:19:09.070000,PARTIAL,ASML.AS,URGENT
VWAP,650.0874625053862,,C20241216_PROD,ALGO_UPDATE,64728,649.8148981818064,ALGO_001,1,ALGO_PARENT,CLIENT_001,5.3,2000000,REC_00000195,1935272,Buy,2025-08-12T09:19:09.075000,WORKING,ASML.AS,URGENT
,650.0874625053862,Wellington Management,C20241216_PROD,CLIENT_UPDATE,64728,649.8148981818064,CLIENT_001,0,CLIENT,,,2000000,REC_00000196,1935272,Buy,2025-08-12T09:19:09.080000,WORKING,ASML.AS,
,649.8305185201413,,C20241216_PROD,SLICE_UPDATE,2789,649.8148981818064,SLICE_00020,2,ALGO_SLICE,ALGO_001,,2789,REC_00000197,0,Buy,2025-08-12T09:19:09.120000,FILLED,ASML.AS,URGENT
VWAP,650.0820417462037,,C20241216_PROD,ALGO_UPDATE,66123,649.8148981818064,ALGO_001,1,ALGO_PARENT,CLIENT_001,2.3,2000000,REC_00000198,1933877,Buy,2025-08-12T09:19:09.125000,WORKING,ASML.AS,URGENT
,650.0820417462037,Wellington Management,C20241216_PROD,CLIENT_UPDATE,66123,649.8148981818064,CLIENT_001,0,CLIENT,,,2000000,REC_00000199,1933877,Buy,2025-08-12T09:19:09.130000,WORKING,ASML.AS,
,0.0,,C20241216_PROD,NEW,0,649.8760767904688,SLICE_00021,2,ALGO_SLICE,ALGO_001,,3833,REC_00000200,3833,Buy,2025-08-12T09:20:20,PENDING,ASML.AS,URGENT
,649.8936618851542,,C20241216_PROD,SLICE_UPDATE,638,649.8760767904688,SLICE_00021,2,ALGO_SLICE,ALGO_001,,3833,REC_00000201,3195,Buy,2025-08-12T09:20:20.020000,PARTIAL,ASML.AS,URGENT
VWAP,650.0802414982843,,C20241216_PROD,ALGO_UPDATE,66761,649.8760767904688,ALGO_001,1,ALGO_PARENT,CLIENT_001,2.0,2000000,REC_00000202,1933239,Buy,2025-08-12T09:20:20.025000,WORKING,ASML.AS,URGENT
,650.0802414982843,Wellington Management,C20241216_PROD,CLIENT_UPDATE,66761,649.8760767904688,CLIENT_001,0,CLIENT,,,2000000,REC_00000203,1933239,Buy,2025-08-12T09:20:20.030000,WORKING,ASML.AS,
,649.8883741090948,,C20241216_PROD,SLICE_UPDATE,2235,649.8760767904688,SLICE_00021,2,ALGO_SLICE,ALGO_001,,3833,REC_00000204,1598,Buy,2025-08-12T09:20:20.070000,PARTIAL,ASML.AS,URGENT
VWAP,650.075759035068,,C20241216_PROD,ALGO_UPDATE,68358,649.8760767904688,ALGO_001,1,ALGO_PARENT,CLIENT_001,2.7,2000000,REC_00000205,1931642,Buy,2025-08-12T09:20:20.075000,WORKING,ASML.AS,URGENT
,650.075759035068,Wellington Management,C20241216_PROD,CLIENT_UPDATE,68358,649.8760767904688,CLIENT_001,0,CLIENT,,,2000000,REC_00000206,1931642,Buy,2025-08-12T09:20:20.080000,WORKING,ASML.AS,
,649.8874841771805,,C20241216_PROD,SLICE_UPDATE,3833,649.8760767904688,SLICE_00021,2,ALGO_SLICE,ALGO_001,,3833,REC_00000207,0,Buy,2025-08-12T09:20:20.120000,FILLED,ASML.AS,URGENT
VWAP,650.0714582856984,,C20241216_PROD,ALGO_UPDATE,69956,649.8760767904688,ALGO_001,1,ALGO_PARENT,CLIENT_001,4.7,2000000,REC_00000208,1930044,Buy,2025-08-12T09:20:20.125000,WORKING,ASML.AS,URGENT
,650.0714582856984,Wellington Management,C20241216_PROD,CLIENT_UPDATE,69956,649.8760767904688,CLIENT_001,0,CLIENT,,,2000000,REC_00000209,1930044,Buy,2025-08-12T09:20:20.130000,WORKING,ASML.AS,
,0.0,,C20241216_PROD,NEW,0,649.8643737667838,SLICE_00022,2,ALGO_SLICE,ALGO_001,,2980,REC_00000210,2980,Buy,2025-08-12T09:21:25,PENDING,ASML.AS,URGENT
,649.8795641439566,,C20241216_PROD,SLICE_UPDATE,993,649.8643737667838,SLICE_00022,2,ALGO_SLICE,ALGO_001,,2980,REC_00000211,1987,Buy,2025-08-12T09:21:25.020000,PARTIAL,ASML.AS,URGENT
VWAP,650.0687725412517,,C20241216_PROD,ALGO_UPDATE,70949,649.8643737667838,ALGO_001,1,ALGO_PARENT,CLIENT_001,4.5,2000000,REC_00000212,1929051,Buy,2025-08-12T09:21:25.025000,WORKING,ASML.AS,URGENT
,650.0687725412517,Wellington Management,C20241216_PROD,CLIENT_UPDATE,70949,649.8643737667838,CLIENT_001,0,CLIENT,,,2000000,REC_00000213,1929051,Buy,2025-08-12T09:21:25.030000,WORKING,ASML.AS,
,649.8763780443873,,C20241216_PROD,SLICE_UPDATE,1986,649.8643737667838,SLICE_00022,2,ALGO_SLICE,ALGO_001,,2980,REC_00000214,994,Buy,2025-08-12T09:21:25.070000,PARTIAL,ASML.AS,URGENT
VWAP,650.0661169612653,,C20241216_PROD,ALGO_UPDATE,71942,649.8643737667838,ALGO_001,1,ALGO_PARENT,CLIENT_001,1.6,2000000,REC_00000215,1928058,Buy,2025-08-12T09:21:25.075000,WORKING,ASML.AS,URGENT
,650.0661169612653,Wellington Management,C20241216_PROD,CLIENT_UPDATE,71942,649.8643737667838,CLIENT_001,0,CLIENT,,,2000000,REC_00000216,1928058,Buy,2025-08-12T09:21:25.080000,WORKING,ASML.AS,
,649.8788177542264,,C20241216_PROD,SLICE_UPDATE,2980,649.8643737667838,SLICE_00022,2,ALGO_SLICE,ALGO_001,,2980,REC_00000217,0,Buy,2025-08-12T09:21:25.120000,FILLED,ASML.AS,URGENT
VWAP,650.063564375275,,C20241216_PROD,ALGO_UPDATE,72936,649.8643737667838,ALGO_001,1,ALGO_PARENT,CLIENT_001,5.3,2000000,REC_00000218,1927064,Buy,2025-08-12T09:21:25.125000,WORKING,ASML.AS,URGENT
,650.063564375275,Wellington Management,C20241216_PROD,CLIENT_UPDATE,72936,649.8643737667838,CLIENT_001,0,CLIENT,,,2000000,REC_00000219,1927064,Buy,2025-08-12T09:21:25.130000,WORKING,ASML.AS,
,0.0,,C20241216_PROD,NEW,0,649.9554006152822,SLICE_00023,2,ALGO_SLICE,ALGO_001,,2833,REC_00000220,2833,Buy,2025-08-12T09:22:19,PENDING,ASML.AS,URGENT
,649.9725100368463,,C20241216_PROD,SLICE_UPDATE,944,649.9554006152822,SLICE_00023,2,ALGO_SLICE,ALGO_001,,2833,REC_00000221,1889,Buy,2025-08-12T09:22:19.020000,PARTIAL,ASML.AS,URGENT
VWAP,650.0624009305608,,C20241216_PROD,ALGO_UPDATE,73880,649.9554006152822,ALGO_001,1,ALGO_PARENT,CLIENT_001,1.6,2000000,REC_00000222,1926120,Buy,2025-08-12T09:22:19.025000,WORKING,ASML.AS,URGENT
,650.0624009305608,Wellington Management,C20241216_PROD,CLIENT_UPDATE,73880,649.9554006152822,CLIENT_001,0,CLIENT,,,2000000,REC_00000223,1926120,Buy,2025-08-12T09:22:19.030000,WORKING,ASML.AS,
,649.9726797346666,,C20241216_PROD,SLICE_UPDATE,1888,649.9554006152822,SLICE_00023,2,ALGO_SLICE,ALGO_001,,2833,REC_00000224,945,Buy,2025-08-12T09:22:19.070000,PARTIAL,ASML.AS,URGENT
VWAP,650.0612689834726,,C20241216_PROD,ALGO_UPDATE,74824,649.9554006152822,ALGO_001,1,ALGO_PARENT,CLIENT_001,3.8,2000000,REC_00000225,1925176,Buy,2025-08-12T09:22:19.075000,WORKING,ASML.AS,URGENT
,650.0612689834726,Wellington Management,C20241216_PROD,CLIENT_UPDATE,74824,649.9554006152822,CLIENT_001,0,CLIENT,,,2000000,REC_00000226,1925176,Buy,2025-08-12T09:22:19.080000,WORKING,ASML.AS,
,649.9673504017162,,C20241216_PROD,SLICE_UPDATE,2833,649.9554006152822,SLICE_00023,2,ALGO_SLICE,ALGO_001,,2833,REC_00000227,0,Buy,2025-08-12T09:22:19.120000,FILLED,ASML.AS,URGENT
VWAP,650.0600976197255,,C20241216_PROD,ALGO_UPDATE,75769,649.9554006152822,ALGO_001,1,ALGO_PARENT,CLIENT_001,1.5,2000000,REC_00000228,1924231,Buy,2025-08-12T09:22:19.125000,WORKING,ASML.AS,URGENT
,650.0600976197255,Wellington Management,C20241216_PROD,CLIENT_UPDATE,75769,649.9554006152822,CLIENT_001,0,CLIENT,,,2000000,REC_00000229,1924231,Buy,2025-08-12T09:22:19.130000,WORKING,ASML.AS,
,0.0,,C20241216_PROD,NEW,0,649.9687410156981,SLICE_00024,2,ALGO_SLICE,ALGO_001,,2985,REC_00000230,2985,Buy,2025-08-12T09:23:23,PENDING,ASML.AS,URGENT
,649.9701642027344,,C20241216_PROD,SLICE_UPDATE,497,649.9687410156981,SLICE_00024,2,ALGO_SLICE,ALGO_001,,2985,REC_00000231,2488,Buy,2025-08-12T09:23:23.020000,PARTIAL,ASML.AS,URGENT
VWAP,650.0595115537427,,C20241216_PROD,ALGO_UPDATE,76266,649.9687410156981,ALGO_001,1,ALGO_PARENT,CLIENT_001,1.4,2000000,REC_00000232,1923734,Buy,2025-08-12T09:23:23.025000,WORKING,ASML.AS,URGENT
