id,value,category,amount
1249,21,cat_4,21
1250,888,cat_0,888
1251,8,cat_1,8
1252,769,cat_2,769
1253,677,cat_3,677
1254,812,cat_4,812
1255,241,cat_0,241
1256,212,cat_1,212
1257,891,cat_2,891
1258,625,cat_3,625
1259,634,cat_4,634
1260,167,cat_0,167
1261,785,cat_1,785
1262,731,cat_2,731
1263,733,cat_3,733
1264,670,cat_4,670
1265,881,cat_0,881
1266,46,cat_1,46
1267,379,cat_2,379
1268,624,cat_3,624
1269,292,cat_4,292
1270,9,cat_0,9
1271,97,cat_1,97
1272,151,cat_2,151
1273,949,cat_3,949
1274,12,cat_4,12
1275,603,cat_0,603
1276,114,cat_1,114
1277,908,cat_2,908
1278,461,cat_3,461
1279,160,cat_4,160
1280,216,cat_0,216
1281,439,cat_1,439
1282,851,cat_2,851
1283,402,cat_3,402
1284,846,cat_4,846
1285,145,cat_0,145
1286,231,cat_1,231
1287,967,cat_2,967
1288,848,cat_3,848
1289,296,cat_4,296
1290,100,cat_0,100
1291,931,cat_1,931
1292,505,cat_2,505
1293,760,cat_3,760
1294,517,cat_4,517
1295,231,cat_0,231
1296,806,cat_1,806
1297,286,cat_2,286
1298,479,cat_3,479
1299,419,cat_4,419
1300,507,cat_0,507
1301,757,cat_1,757
1302,293,cat_2,293
1303,938,cat_3,938
1304,472,cat_4,472
1305,389,cat_0,389
1306,892,cat_1,892
1307,539,cat_2,539
1308,267,cat_3,267
1309,574,cat_4,574
1310,768,cat_0,768
1311,166,cat_1,166
1312,307,cat_2,307
1313,744,cat_3,744
1314,791,cat_4,791
1315,338,cat_0,338
1316,887,cat_1,887
1317,468,cat_2,468
1318,74,cat_3,74
1319,204,cat_4,204
1320,570,cat_0,570
1321,737,cat_1,737
1322,328,cat_2,328
1323,821,cat_3,821
1324,116,cat_4,116
1325,468,cat_0,468
1326,745,cat_1,745
1327,137,cat_2,137
1328,863,cat_3,863
1329,684,cat_4,684
1330,269,cat_0,269
1331,17,cat_1,17
1332,47,cat_2,47
1333,880,cat_3,880
1334,688,cat_4,688
1335,913,cat_0,913
1336,477,cat_1,477
1337,175,cat_2,175
1338,766,cat_3,766
1339,778,cat_4,778
1340,470,cat_0,470
1341,94,cat_1,94
1342,622,cat_2,622
1343,747,cat_3,747
1344,228,cat_4,228
1345,795,cat_0,795
1346,521,cat_1,521
1347,653,cat_2,653
1348,691,cat_3,691
1349,774,cat_4,774
1350,973,cat_0,973
1351,72,cat_1,72
1352,295,cat_2,295
1353,561,cat_3,561
1354,734,cat_4,734
1355,961,cat_0,961
1356,787,cat_1,787
1357,369,cat_2,369
1358,968,cat_3,968
1359,271,cat_4,271
1360,383,cat_0,383
1361,213,cat_1,213
1362,450,cat_2,450
1363,344,cat_3,344
1364,584,cat_4,584
1365,588,cat_0,588
1366,849,cat_1,849
1367,676,cat_2,676
1368,223,cat_3,223
1369,699,cat_4,699
1370,642,cat_0,642
1371,246,cat_1,246
1372,454,cat_2,454
1373,634,cat_3,634
1374,585,cat_4,585
1375,642,cat_0,642
1376,974,cat_1,974
1377,271,cat_2,271
1378,535,cat_3,535
1379,190,cat_4,190
1380,605,cat_0,605
1381,544,cat_1,544
1382,146,cat_2,146
1383,559,cat_3,559
1384,792,cat_4,792
1385,28,cat_0,28
1386,157,cat_1,157
1387,125,cat_2,125
1388,967,cat_3,967
1389,439,cat_4,439
1390,562,cat_0,562
1391,581,cat_1,581
1392,553,cat_2,553
1393,213,cat_3,213
1394,154,cat_4,154
1395,143,cat_0,143
1396,382,cat_1,382
1397,374,cat_2,374
1398,776,cat_3,776
1399,720,cat_4,720
1400,965,cat_0,965
1401,688,cat_1,688
1402,104,cat_2,104
1403,293,cat_3,293
1404,504,cat_4,504
1405,430,cat_0,430
1406,525,cat_1,525
1407,266,cat_2,266
1408,23,cat_3,23
1409,915,cat_4,915
1410,113,cat_0,113
1411,965,cat_1,965
1412,753,cat_2,753
1413,342,cat_3,342
1414,251,cat_4,251
1415,436,cat_0,436
1416,742,cat_1,742
1417,303,cat_2,303
1418,25,cat_3,25
1419,587,cat_4,587
1420,176,cat_0,176
1421,591,cat_1,591
1422,983,cat_2,983
1423,807,cat_3,807
1424,761,cat_4,761
1425,119,cat_0,119
1426,162,cat_1,162
1427,529,cat_2,529
1428,104,cat_3,104
1429,482,cat_4,482
1430,695,cat_0,695
1431,123,cat_1,123
1432,773,cat_2,773
1433,702,cat_3,702
1434,148,cat_4,148
1435,297,cat_0,297
1436,175,cat_1,175
1437,575,cat_2,575
1438,260,cat_3,260
1439,172,cat_4,172
1440,396,cat_0,396
1441,573,cat_1,573
1442,64,cat_2,64
1443,808,cat_3,808
1444,437,cat_4,437
1445,21,cat_0,21
1446,920,cat_1,920
1447,801,cat_2,801
1448,851,cat_3,851
1449,539,cat_4,539
1450,266,cat_0,266
1451,975,cat_1,975
1452,915,cat_2,915
1453,133,cat_3,133
1454,694,cat_4,694
1455,41,cat_0,41
1456,683,cat_1,683
1457,525,cat_2,525
1458,433,cat_3,433
1459,816,cat_4,816
1460,744,cat_0,744
1461,165,cat_1,165
1462,177,cat_2,177
1463,598,cat_3,598
1464,247,cat_4,247
1465,689,cat_0,689
1466,952,cat_1,952
1467,430,cat_2,430
1468,120,cat_3,120
1469,961,cat_4,961
1470,890,cat_0,890
1471,58,cat_1,58
1472,465,cat_2,465
1473,526,cat_3,526
1474,405,cat_4,405
1475,583,cat_0,583
1476,863,cat_1,863
1477,421,cat_2,421
1478,769,cat_3,769
1479,858,cat_4,858
1480,985,cat_0,985
1481,806,cat_1,806
1482,555,cat_2,555
1483,506,cat_3,506
1484,192,cat_4,192
1485,553,cat_0,553
1486,929,cat_1,929
1487,837,cat_2,837
1488,224,cat_3,224
1489,79,cat_4,79
1490,571,cat_0,571
1491,622,cat_1,622
1492,908,cat_2,908
1493,380,cat_3,380
1494,539,cat_4,539
1495,648,cat_0,648
1496,312,cat_1,312
1497,625,cat_2,625
1498,777,cat_3,777
1499,30,cat_4,30
1500,238,cat_0,238
1501,282,cat_1,282
1502,461,cat_2,461
1503,615,cat_3,615
1504,383,cat_4,383
1505,657,cat_0,657
1506,447,cat_1,447
1507,80,cat_2,80
1508,348,cat_3,348
1509,307,cat_4,307
1510,834,cat_0,834
1511,881,cat_1,881
1512,477,cat_2,477
1513,227,cat_3,227
1514,15,cat_4,15
1515,837,cat_0,837
1516,402,cat_1,402
1517,144,cat_2,144
1518,142,cat_3,142
1519,19,cat_4,19
1520,367,cat_0,367
1521,225,cat_1,225
1522,134,cat_2,134
1523,331,cat_3,331
1524,67,cat_4,67
1525,634,cat_0,634
1526,891,cat_1,891
1527,811,cat_2,811
1528,236,cat_3,236
1529,263,cat_4,263
1530,651,cat_0,651
1531,391,cat_1,391
1532,529,cat_2,529
1533,243,cat_3,243
1534,830,cat_4,830
1535,665,cat_0,665
1536,849,cat_1,849
1537,722,cat_2,722
1538,659,cat_3,659
1539,706,cat_4,706
1540,109,cat_0,109
1541,900,cat_1,900
1542,887,cat_2,887
1543,96,cat_3,96
1544,816,cat_4,816
1545,62,cat_0,62
1546,521,cat_1,521
1547,966,cat_2,966
1548,824,cat_3,824
1549,695,cat_4,695
1550,613,cat_0,613
1551,732,cat_1,732
1552,755,cat_2,755
1553,781,cat_3,781
1554,12,cat_4,12
1555,241,cat_0,241
1556,234,cat_1,234
1557,65,cat_2,65
1558,488,cat_3,488
1559,165,cat_4,165
1560,603,cat_0,603
1561,398,cat_1,398
1562,487,cat_2,487
1563,904,cat_3,904
1564,518,cat_4,518
1565,62,cat_0,62
1566,906,cat_1,906
1567,552,cat_2,552
1568,544,cat_3,544
1569,651,cat_4,651
1570,518,cat_0,518
1571,734,cat_1,734
1572,553,cat_2,553
1573,532,cat_3,532
1574,305,cat_4,305
1575,551,cat_0,551
1576,660,cat_1,660
1577,198,cat_2,198
1578,534,cat_3,534
1579,52,cat_4,52
1580,722,cat_0,722
1581,264,cat_1,264
1582,486,cat_2,486
1583,694,cat_3,694
1584,73,cat_4,73
1585,556,cat_0,556
1586,651,cat_1,651
1587,539,cat_2,539
1588,926,cat_3,926
1589,266,cat_4,266
1590,996,cat_0,996
1591,974,cat_1,974
1592,895,cat_2,895
1593,623,cat_3,623
1594,380,cat_4,380
1595,938,cat_0,938
1596,105,cat_1,105
1597,349,cat_2,349
1598,439,cat_3,439
1599,220,cat_4,220
1600,25,cat_0,25
1601,746,cat_1,746
1602,362,cat_2,362
1603,2,cat_3,2
1604,616,cat_4,616
1605,969,cat_0,969
1606,331,cat_1,331
1607,134,cat_2,134
1608,74,cat_3,74
1609,999,cat_4,999
1610,324,cat_0,324
1611,325,cat_1,325
1612,652,cat_2,652
1613,770,cat_3,770
1614,535,cat_4,535
1615,310,cat_0,310
1616,544,cat_1,544
1617,251,cat_2,251
1618,316,cat_3,316
1619,660,cat_4,660
1620,921,cat_0,921
1621,68,cat_1,68
1622,104,cat_2,104
1623,305,cat_3,305
1624,350,cat_4,350
1625,811,cat_0,811
1626,968,cat_1,968
1627,589,cat_2,589
1628,931,cat_3,931
1629,408,cat_4,408
1630,759,cat_0,759
1631,221,cat_1,221
1632,313,cat_2,313
1633,887,cat_3,887
1634,326,cat_4,326
1635,14,cat_0,14
1636,277,cat_1,277
1637,412,cat_2,412
1638,117,cat_3,117
1639,299,cat_4,299
1640,590,cat_0,590
1641,699,cat_1,699
1642,392,cat_2,392
1643,133,cat_3,133
1644,238,cat_4,238
1645,797,cat_0,797
1646,606,cat_1,606
1647,232,cat_2,232
1648,266,cat_3,266
1649,41,cat_4,41
1650,755,cat_0,755
1651,97,cat_1,97
1652,942,cat_2,942
1653,163,cat_3,163
1654,334,cat_4,334
1655,623,cat_0,623
1656,57,cat_1,57
1657,969,cat_2,969
1658,941,cat_3,941
1659,535,cat_4,535
1660,453,cat_0,453
1661,926,cat_1,926
1662,610,cat_2,610
1663,584,cat_3,584
1664,50,cat_4,50
1665,569,cat_0,569
1666,196,cat_1,196
1667,507,cat_2,507
1668,866,cat_3,866
1669,920,cat_4,920
1670,918,cat_0,918
1671,556,cat_1,556
1672,11,cat_2,11
1673,375,cat_3,375
1674,546,cat_4,546
1675,975,cat_0,975
1676,653,cat_1,653
1677,627,cat_2,627
1678,232,cat_3,232
1679,900,cat_4,900
1680,605,cat_0,605
1681,210,cat_1,210
1682,962,cat_2,962
1683,473,cat_3,473
1684,6,cat_4,6
1685,787,cat_0,787
1686,694,cat_1,694
1687,820,cat_2,820
1688,832,cat_3,832
1689,571,cat_4,571
1690,120,cat_0,120
1691,292,cat_1,292
1692,646,cat_2,646
1693,737,cat_3,737
1694,579,cat_4,579
1695,914,cat_0,914
1696,311,cat_1,311
1697,36,cat_2,36
1698,994,cat_3,994
1699,567,cat_4,567
1700,766,cat_0,766
1701,446,cat_1,446
1702,582,cat_2,582
1703,908,cat_3,908
1704,118,cat_4,118
1705,826,cat_0,826
1706,150,cat_1,150
1707,579,cat_2,579
1708,195,cat_3,195
1709,357,cat_4,357
1710,678,cat_0,678
1711,448,cat_1,448
1712,122,cat_2,122
1713,186,cat_3,186
1714,331,cat_4,331
1715,130,cat_0,130
1716,538,cat_1,538
1717,103,cat_2,103
1718,400,cat_3,400
1719,939,cat_4,939
1720,805,cat_0,805
1721,113,cat_1,113
1722,51,cat_2,51
1723,55,cat_3,55
1724,672,cat_4,672
1725,758,cat_0,758
1726,612,cat_1,612
1727,407,cat_2,407
1728,894,cat_3,894
1729,535,cat_4,535
1730,185,cat_0,185
1731,787,cat_1,787
1732,767,cat_2,767
1733,311,cat_3,311
1734,673,cat_4,673
1735,511,cat_0,511
1736,183,cat_1,183
1737,973,cat_2,973
1738,113,cat_3,113
1739,760,cat_4,760
1740,559,cat_0,559
1741,668,cat_1,668
1742,256,cat_2,256
1743,577,cat_3,577
1744,542,cat_4,542
1745,832,cat_0,832
1746,464,cat_1,464
1747,815,cat_2,815
1748,988,cat_3,988
1749,184,cat_4,184
1750,166,cat_0,166
1751,171,cat_1,171
1752,278,cat_2,278
1753,671,cat_3,671
1754,812,cat_4,812
1755,118,cat_0,118
1756,850,cat_1,850
1757,917,cat_2,917
1758,87,cat_3,87
1759,830,cat_4,830
1760,553,cat_0,553
1761,10,cat_1,10
1762,988,cat_2,988
1763,886,cat_3,886
1764,572,cat_4,572
1765,971,cat_0,971
1766,151,cat_1,151
1767,986,cat_2,986
1768,725,cat_3,725
1769,347,cat_4,347
1770,264,cat_0,264
1771,141,cat_1,141
1772,660,cat_2,660
1773,564,cat_3,564
1774,987,cat_4,987
1775,959,cat_0,959
1776,664,cat_1,664
1777,674,cat_2,674
1778,249,cat_3,249
1779,580,cat_4,580
1780,532,cat_0,532
1781,777,cat_1,777
1782,255,cat_2,255
1783,904,cat_3,904
1784,344,cat_4,344
1785,761,cat_0,761
1786,767,cat_1,767
1787,358,cat_2,358
1788,388,cat_3,388
1789,231,cat_4,231
1790,431,cat_0,431
1791,80,cat_1,80
1792,990,cat_2,990
1793,618,cat_3,618
1794,429,cat_4,429
1795,821,cat_0,821
1796,90,cat_1,90
1797,911,cat_2,911
1798,620,cat_3,620
1799,478,cat_4,478
1800,625,cat_0,625
1801,532,cat_1,532
1802,997,cat_2,997
1803,968,cat_3,968
1804,430,cat_4,430
1805,318,cat_0,318
1806,883,cat_1,883
1807,122,cat_2,122
1808,634,cat_3,634
1809,753,cat_4,753
1810,349,cat_0,349
1811,424,cat_1,424
1812,939,cat_2,939
1813,701,cat_3,701
1814,372,cat_4,372
1815,928,cat_0,928
1816,406,cat_1,406
1817,674,cat_2,674
1818,233,cat_3,233
1819,772,cat_4,772
1820,687,cat_0,687
1821,755,cat_1,755
1822,109,cat_2,109
1823,566,cat_3,566
1824,753,cat_4,753
1825,168,cat_0,168
1826,590,cat_1,590
1827,195,cat_2,195
1828,199,cat_3,199
1829,874,cat_4,874
1830,266,cat_0,266
1831,77,cat_1,77
1832,22,cat_2,22
1833,761,cat_3,761
1834,660,cat_4,660
1835,705,cat_0,705
1836,595,cat_1,595
1837,820,cat_2,820
1838,377,cat_3,377
1839,977,cat_4,977
1840,289,cat_0,289
1841,802,cat_1,802
1842,306,cat_2,306
1843,923,cat_3,923
1844,499,cat_4,499
1845,263,cat_0,263
1846,552,cat_1,552
1847,638,cat_2,638
1848,67,cat_3,67
1849,302,cat_4,302
1850,94,cat_0,94
1851,705,cat_1,705
1852,131,cat_2,131
1853,888,cat_3,888
1854,510,cat_4,510
1855,734,cat_0,734
1856,887,cat_1,887
1857,893,cat_2,893
1858,272,cat_3,272
1859,756,cat_4,756
1860,802,cat_0,802
1861,132,cat_1,132
1862,777,cat_2,777
1863,901,cat_3,901
1864,49,cat_4,49
1865,293,cat_0,293
1866,773,cat_1,773
1867,995,cat_2,995
1868,572,cat_3,572
1869,9,cat_4,9
1870,318,cat_0,318
1871,710,cat_1,710
1872,51,cat_2,51
1873,672,cat_3,672
1874,958,cat_4,958
1875,116,cat_0,116
1876,250,cat_1,250
1877,907,cat_2,907
1878,579,cat_3,579
1879,440,cat_4,440
1880,337,cat_0,337
1881,693,cat_1,693
1882,904,cat_2,904
1883,246,cat_3,246
1884,898,cat_4,898
1885,821,cat_0,821
1886,444,cat_1,444
1887,679,cat_2,679
1888,398,cat_3,398
1889,531,cat_4,531
1890,500,cat_0,500
1891,127,cat_1,127
1892,247,cat_2,247
1893,570,cat_3,570
1894,828,cat_4,828
1895,988,cat_0,988
1896,825,cat_1,825
1897,433,cat_2,433
1898,482,cat_3,482
1899,465,cat_4,465
1900,374,cat_0,374
1901,937,cat_1,937
1902,195,cat_2,195
1903,203,cat_3,203
1904,447,cat_4,447
1905,342,cat_0,342
1906,136,cat_1,136
1907,284,cat_2,284
1908,795,cat_3,795
1909,310,cat_4,310
1910,655,cat_0,655
1911,288,cat_1,288
1912,403,cat_2,403
1913,995,cat_3,995
1914,92,cat_4,92
1915,581,cat_0,581
1916,93,cat_1,93
1917,996,cat_2,996
1918,687,cat_3,687
1919,696,cat_4,696
1920,933,cat_0,933
1921,519,cat_1,519
1922,262,cat_2,262
1923,158,cat_3,158
1924,211,cat_4,211
1925,429,cat_0,429
1926,50,cat_1,50
1927,144,cat_2,144
1928,55,cat_3,55
1929,909,cat_4,909
1930,626,cat_0,626
1931,582,cat_1,582
1932,843,cat_2,843
1933,780,cat_3,780
1934,192,cat_4,192
1935,482,cat_0,482
1936,524,cat_1,524
1937,590,cat_2,590
1938,604,cat_3,604
1939,979,cat_4,979
1940,249,cat_0,249
1941,469,cat_1,469
1942,305,cat_2,305
1943,323,cat_3,323
1944,273,cat_4,273
1945,338,cat_0,338
1946,909,cat_1,909
1947,143,cat_2,143
1948,444,cat_3,444
1949,668,cat_4,668
1950,105,cat_0,105
1951,756,cat_1,756
1952,879,cat_2,879
1953,214,cat_3,214
1954,684,cat_4,684
1955,369,cat_0,369
1956,458,cat_1,458
1957,698,cat_2,698
1958,424,cat_3,424
1959,952,cat_4,952
1960,813,cat_0,813
1961,713,cat_1,713
1962,241,cat_2,241
1963,813,cat_3,813
1964,763,cat_4,763
1965,558,cat_0,558
1966,770,cat_1,770
1967,688,cat_2,688
1968,389,cat_3,389
1969,948,cat_4,948
1970,852,cat_0,852
1971,454,cat_1,454
1972,38,cat_2,38
1973,946,cat_3,946
1974,994,cat_4,994
1975,488,cat_0,488
1976,278,cat_1,278
1977,597,cat_2,597
1978,474,cat_3,474
1979,596,cat_4,596
1980,94,cat_0,94
1981,110,cat_1,110
1982,184,cat_2,184
1983,393,cat_3,393
1984,652,cat_4,652
1985,862,cat_0,862
1986,542,cat_1,542
1987,624,cat_2,624
1988,158,cat_3,158
1989,2,cat_4,2
1990,530,cat_0,530
1991,489,cat_1,489
1992,213,cat_2,213
1993,172,cat_3,172
1994,667,cat_4,667
1995,838,cat_0,838
1996,258,cat_1,258
1997,705,cat_2,705
1998,522,cat_3,522
1999,432,cat_4,432
2000,408,cat_0,408
2001,282,cat_1,282
2002,508,cat_2,508
2003,186,cat_3,186
2004,684,cat_4,684
2005,503,cat_0,503
2006,215,cat_1,215
2007,587,cat_2,587
2008,184,cat_3,184
2009,364,cat_4,364
2010,553,cat_0,553
2011,100,cat_1,100
2012,67,cat_2,67
2013,728,cat_3,728
2014,192,cat_4,192
2015,52,cat_0,52
2016,597,cat_1,597
2017,407,cat_2,407
2018,997,cat_3,997
2019,144,cat_4,144
2020,73,cat_0,73
2021,587,cat_1,587
2022,765,cat_2,765
2023,944,cat_3,944
2024,52,cat_4,52
2025,444,cat_0,444
2026,933,cat_1,933
2027,821,cat_2,821
2028,904,cat_3,904
2029,522,cat_4,522
2030,391,cat_0,391
2031,47,cat_1,47
2032,33,cat_2,33
2033,193,cat_3,193
2034,375,cat_4,375
2035,86,cat_0,86
2036,753,cat_1,753
2037,970,cat_2,970
2038,829,cat_3,829
2039,13,cat_4,13
2040,79,cat_0,79
2041,30,cat_1,30
2042,625,cat_2,625
2043,602,cat_3,602
2044,23,cat_4,23
2045,714,cat_0,714
2046,671,cat_1,671
2047,333,cat_2,333
2048,616,cat_3,616
2049,565,cat_4,565
2050,466,cat_0,466
2051,102,cat_1,102
2052,775,cat_2,775
2053,359,cat_3,359
2054,448,cat_4,448
2055,700,cat_0,700
2056,178,cat_1,178
2057,316,cat_2,316
2058,210,cat_3,210
2059,299,cat_4,299
2060,198,cat_0,198
2061,926,cat_1,926
2062,376,cat_2,376
2063,431,cat_3,431
2064,354,cat_4,354
2065,691,cat_0,691
2066,269,cat_1,269
2067,609,cat_2,609
2068,450,cat_3,450
2069,225,cat_4,225
2070,47,cat_0,47
2071,600,cat_1,600
2072,292,cat_2,292
2073,515,cat_3,515
2074,475,cat_4,475
2075,620,cat_0,620
2076,863,cat_1,863
2077,122,cat_2,122
2078,826,cat_3,826
2079,119,cat_4,119
2080,96,cat_0,96
2081,203,cat_1,203
2082,96,cat_2,96
2083,787,cat_3,787
2084,192,cat_4,192
2085,387,cat_0,387
2086,690,cat_1,690
2087,888,cat_2,888
2088,410,cat_3,410
2089,576,cat_4,576
2090,385,cat_0,385
2091,961,cat_1,961
2092,456,cat_2,456
2093,75,cat_3,75
2094,212,cat_4,212
2095,635,cat_0,635
2096,380,cat_1,380
2097,913,cat_2,913
2098,359,cat_3,359
2099,42,cat_4,42
2100,949,cat_0,949
2101,444,cat_1,444
2102,102,cat_2,102
2103,783,cat_3,783
2104,481,cat_4,481
2105,801,cat_0,801
2106,408,cat_1,408
2107,386,cat_2,386
2108,236,cat_3,236
2109,137,cat_4,137
2110,732,cat_0,732
2111,307,cat_1,307
2112,858,cat_2,858
2113,31,cat_3,31
2114,695,cat_4,695
2115,129,cat_0,129
2116,834,cat_1,834
2117,865,cat_2,865
2118,449,cat_3,449
2119,61,cat_4,61
2120,678,cat_0,678
2121,400,cat_1,400
2122,252,cat_2,252
2123,319,cat_3,319
2124,401,cat_4,401
2125,488,cat_0,488
2126,127,cat_1,127
2127,636,cat_2,636
2128,953,cat_3,953
2129,278,cat_4,278
2130,876,cat_0,876
2131,696,cat_1,696
2132,193,cat_2,193
2133,78,cat_3,78
2134,573,cat_4,573
2135,474,cat_0,474
2136,895,cat_1,895
2137,957,cat_2,957
2138,714,cat_3,714
2139,601,cat_4,601
2140,375,cat_0,375
2141,865,cat_1,865
2142,870,cat_2,870
2143,103,cat_3,103
2144,775,cat_4,775
2145,855,cat_0,855
2146,820,cat_1,820
2147,625,cat_2,625
2148,314,cat_3,314
2149,975,cat_4,975
2150,178,cat_0,178
2151,899,cat_1,899
2152,14,cat_2,14
2153,863,cat_3,863
2154,407,cat_4,407
2155,396,cat_0,396
2156,579,cat_1,579
2157,957,cat_2,957
2158,176,cat_3,176
2159,616,cat_4,616
2160,501,cat_0,501
2161,525,cat_1,525
2162,777,cat_2,777
2163,717,cat_3,717
2164,370,cat_4,370
2165,825,cat_0,825
2166,971,cat_1,971
2167,48,cat_2,48
2168,272,cat_3,272
2169,908,cat_4,908
2170,626,cat_0,626
2171,572,cat_1,572
2172,292,cat_2,292
2173,774,cat_3,774
2174,918,cat_4,918
2175,644,cat_0,644
2176,337,cat_1,337
2177,891,cat_2,891
2178,265,cat_3,265
2179,73,cat_4,73
2180,735,cat_0,735
2181,311,cat_1,311
2182,411,cat_2,411
2183,49,cat_3,49
2184,795,cat_4,795
2185,814,cat_0,814
2186,155,cat_1,155
2187,173,cat_2,173
2188,618,cat_3,618
2189,595,cat_4,595
2190,223,cat_0,223
2191,111,cat_1,111
2192,669,cat_2,669
2193,780,cat_3,780
2194,898,cat_4,898
2195,963,cat_0,963
2196,157,cat_1,157
2197,783,cat_2,783
2198,830,cat_3,830
2199,194,cat_4,194
2200,531,cat_0,531
2201,123,cat_1,123
2202,809,cat_2,809
2203,316,cat_3,316
2204,389,cat_4,389
2205,772,cat_0,772
2206,687,cat_1,687
2207,594,cat_2,594
2208,429,cat_3,429
2209,572,cat_4,572
2210,796,cat_0,796
2211,899,cat_1,899
2212,67,cat_2,67
2213,596,cat_3,596
2214,684,cat_4,684
2215,690,cat_0,690
2216,109,cat_1,109
2217,781,cat_2,781
2218,96,cat_3,96
2219,211,cat_4,211
2220,532,cat_0,532
2221,176,cat_1,176
2222,631,cat_2,631
2223,755,cat_3,755
2224,366,cat_4,366
2225,553,cat_0,553
2226,656,cat_1,656
2227,443,cat_2,443
2228,334,cat_3,334
2229,625,cat_4,625
2230,228,cat_0,228
2231,751,cat_1,751
2232,478,cat_2,478
2233,442,cat_3,442
2234,78,cat_4,78
2235,506,cat_0,506
2236,761,cat_1,761
2237,457,cat_2,457
2238,964,cat_3,964
2239,323,cat_4,323
2240,745,cat_0,745
2241,864,cat_1,864
2242,26,cat_2,26
2243,681,cat_3,681
2244,535,cat_4,535
2245,583,cat_0,583
2246,416,cat_1,416
2247,424,cat_2,424
2248,861,cat_3,861
2249,924,cat_4,924
2250,298,cat_0,298
2251,257,cat_1,257
2252,692,cat_2,692
2253,530,cat_3,530
2254,589,cat_4,589
2255,652,cat_0,652
2256,148,cat_1,148
2257,183,cat_2,183
2258,45,cat_3,45
2259,21,cat_4,21
2260,813,cat_0,813
2261,533,cat_1,533
2262,618,cat_2,618
2263,394,cat_3,394
2264,294,cat_4,294
2265,939,cat_0,939
2266,570,cat_1,570
2267,154,cat_2,154
2268,872,cat_3,872
2269,289,cat_4,289
2270,594,cat_0,594
2271,490,cat_1,490
2272,278,cat_2,278
2273,260,cat_3,260
2274,133,cat_4,133
2275,135,cat_0,135
2276,918,cat_1,918
2277,888,cat_2,888
2278,321,cat_3,321
2279,575,cat_4,575
2280,656,cat_0,656
2281,882,cat_1,882
2282,513,cat_2,513
2283,437,cat_3,437
2284,114,cat_4,114
2285,786,cat_0,786
2286,144,cat_1,144
2287,834,cat_2,834
2288,285,cat_3,285
2289,808,cat_4,808
2290,248,cat_0,248
2291,908,cat_1,908
2292,779,cat_2,779
2293,863,cat_3,863
2294,732,cat_4,732
2295,357,cat_0,357
2296,612,cat_1,612
2297,104,cat_2,104
2298,553,cat_3,553
2299,877,cat_4,877
2300,78,cat_0,78
2301,643,cat_1,643
2302,32,cat_2,32
2303,703,cat_3,703
2304,27,cat_4,27
2305,992,cat_0,992
2306,133,cat_1,133
2307,780,cat_2,780
2308,891,cat_3,891
2309,50,cat_4,50
2310,934,cat_0,934
2311,856,cat_1,856
2312,990,cat_2,990
2313,449,cat_3,449
2314,596,cat_4,596
2315,843,cat_0,843
2316,603,cat_1,603
2317,362,cat_2,362
2318,814,cat_3,814
2319,325,cat_4,325
2320,726,cat_0,726
2321,846,cat_1,846
2322,735,cat_2,735
2323,267,cat_3,267
2324,914,cat_4,914
2325,467,cat_0,467
2326,795,cat_1,795
2327,214,cat_2,214
2328,772,cat_3,772
2329,367,cat_4,367
2330,173,cat_0,173
2331,810,cat_1,810
2332,409,cat_2,409
2333,27,cat_3,27
2334,486,cat_4,486
2335,719,cat_0,719
2336,722,cat_1,722
2337,418,cat_2,418
2338,4,cat_3,4
2339,589,cat_4,589
2340,925,cat_0,925
2341,29,cat_1,29
2342,886,cat_2,886
2343,388,cat_3,388
2344,950,cat_4,950
2345,107,cat_0,107
2346,7,cat_1,7
2347,730,cat_2,730
2348,191,cat_3,191
2349,626,cat_4,626
2350,722,cat_0,722
2351,915,cat_1,915
2352,471,cat_2,471
2353,670,cat_3,670
2354,618,cat_4,618
2355,653,cat_0,653
2356,661,cat_1,661
2357,286,cat_2,286
2358,596,cat_3,596
2359,577,cat_4,577
2360,75,cat_0,75
2361,99,cat_1,99
2362,878,cat_2,878
2363,505,cat_3,505
2364,744,cat_4,744
2365,433,cat_0,433
2366,798,cat_1,798
2367,990,cat_2,990
2368,895,cat_3,895
2369,605,cat_4,605
2370,597,cat_0,597
2371,208,cat_1,208
2372,177,cat_2,177
2373,134,cat_3,134
2374,67,cat_4,67
2375,408,cat_0,408
2376,417,cat_1,417
2377,865,cat_2,865
2378,335,cat_3,335
2379,122,cat_4,122
2380,681,cat_0,681
2381,651,cat_1,651
2382,820,cat_2,820
2383,744,cat_3,744
2384,941,cat_4,941
2385,252,cat_0,252
2386,928,cat_1,928
2387,473,cat_2,473
2388,99,cat_3,99
2389,248,cat_4,248
2390,979,cat_0,979
2391,913,cat_1,913
2392,965,cat_2,965
2393,813,cat_3,813
2394,134,cat_4,134
2395,829,cat_0,829
2396,95,cat_1,95
2397,762,cat_2,762
2398,611,cat_3,611
2399,432,cat_4,432
2400,523,cat_0,523
2401,693,cat_1,693
2402,678,cat_2,678
2403,141,cat_3,141
2404,737,cat_4,737
2405,761,cat_0,761
2406,877,cat_1,877
2407,188,cat_2,188
2408,659,cat_3,659
2409,582,cat_4,582
2410,420,cat_0,420
2411,546,cat_1,546
2412,272,cat_2,272
2413,35,cat_3,35
