id,value,category,amount
1249,792,cat_4,792
1250,957,cat_0,957
1251,36,cat_1,36
1252,737,cat_2,737
1253,756,cat_3,756
1254,357,cat_4,357
1255,701,cat_0,701
1256,166,cat_1,166
1257,881,cat_2,881
1258,506,cat_3,506
1259,396,cat_4,396
1260,822,cat_0,822
1261,846,cat_1,846
1262,244,cat_2,244
1263,239,cat_3,239
1264,92,cat_4,92
1265,964,cat_0,964
1266,267,cat_1,267
1267,373,cat_2,373
1268,5,cat_3,5
1269,972,cat_4,972
1270,731,cat_0,731
1271,190,cat_1,190
1272,530,cat_2,530
1273,795,cat_3,795
1274,206,cat_4,206
1275,206,cat_0,206
1276,280,cat_1,280
1277,80,cat_2,80
1278,543,cat_3,543
1279,461,cat_4,461
1280,109,cat_0,109
1281,345,cat_1,345
1282,127,cat_2,127
1283,797,cat_3,797
1284,343,cat_4,343
1285,576,cat_0,576
1286,133,cat_1,133
1287,832,cat_2,832
1288,71,cat_3,71
1289,523,cat_4,523
1290,218,cat_0,218
1291,510,cat_1,510
1292,744,cat_2,744
1293,253,cat_3,253
1294,349,cat_4,349
1295,22,cat_0,22
1296,150,cat_1,150
1297,447,cat_2,447
1298,389,cat_3,389
1299,154,cat_4,154
1300,605,cat_0,605
1301,194,cat_1,194
1302,496,cat_2,496
1303,908,cat_3,908
1304,128,cat_4,128
1305,636,cat_0,636
1306,384,cat_1,384
1307,961,cat_2,961
1308,428,cat_3,428
1309,815,cat_4,815
1310,865,cat_0,865
1311,452,cat_1,452
1312,659,cat_2,659
1313,606,cat_3,606
1314,830,cat_4,830
1315,399,cat_0,399
1316,227,cat_1,227
1317,668,cat_2,668
1318,598,cat_3,598
1319,470,cat_4,470
1320,748,cat_0,748
1321,540,cat_1,540
1322,999,cat_2,999
1323,669,cat_3,669
1324,790,cat_4,790
1325,68,cat_0,68
1326,328,cat_1,328
1327,443,cat_2,443
1328,939,cat_3,939
1329,927,cat_4,927
1330,147,cat_0,147
1331,99,cat_1,99
1332,47,cat_2,47
1333,689,cat_3,689
1334,149,cat_4,149
1335,746,cat_0,746
1336,788,cat_1,788
1337,184,cat_2,184
1338,773,cat_3,773
1339,119,cat_4,119
1340,292,cat_0,292
1341,689,cat_1,689
1342,768,cat_2,768
1343,218,cat_3,218
1344,670,cat_4,670
1345,537,cat_0,537
1346,146,cat_1,146
1347,585,cat_2,585
1348,506,cat_3,506
1349,377,cat_4,377
1350,803,cat_0,803
1351,10,cat_1,10
1352,939,cat_2,939
1353,772,cat_3,772
1354,728,cat_4,728
1355,702,cat_0,702
1356,850,cat_1,850
1357,792,cat_2,792
1358,226,cat_3,226
1359,668,cat_4,668
1360,155,cat_0,155
1361,972,cat_1,972
1362,794,cat_2,794
1363,102,cat_3,102
1364,718,cat_4,718
1365,419,cat_0,419
1366,536,cat_1,536
1367,330,cat_2,330
1368,899,cat_3,899
1369,253,cat_4,253
1370,546,cat_0,546
1371,352,cat_1,352
1372,457,cat_2,457
1373,985,cat_3,985
1374,579,cat_4,579
1375,358,cat_0,358
1376,341,cat_1,341
1377,786,cat_2,786
1378,892,cat_3,892
1379,352,cat_4,352
1380,9,cat_0,9
1381,230,cat_1,230
1382,776,cat_2,776
1383,871,cat_3,871
1384,669,cat_4,669
1385,69,cat_0,69
1386,923,cat_1,923
1387,424,cat_2,424
1388,159,cat_3,159
1389,164,cat_4,164
1390,338,cat_0,338
1391,437,cat_1,437
1392,390,cat_2,390
1393,820,cat_3,820
1394,611,cat_4,611
1395,809,cat_0,809
1396,699,cat_1,699
1397,205,cat_2,205
1398,576,cat_3,576
1399,481,cat_4,481
1400,576,cat_0,576
1401,924,cat_1,924
1402,265,cat_2,265
1403,82,cat_3,82
1404,128,cat_4,128
1405,751,cat_0,751
1406,455,cat_1,455
1407,157,cat_2,157
1408,90,cat_3,90
1409,663,cat_4,663
1410,389,cat_0,389
1411,529,cat_1,529
1412,591,cat_2,591
1413,589,cat_3,589
1414,389,cat_4,389
1415,493,cat_0,493
1416,38,cat_1,38
1417,594,cat_2,594
1418,292,cat_3,292
1419,73,cat_4,73
1420,343,cat_0,343
1421,634,cat_1,634
1422,72,cat_2,72
1423,583,cat_3,583
1424,510,cat_4,510
1425,240,cat_0,240
1426,665,cat_1,665
1427,206,cat_2,206
1428,231,cat_3,231
1429,629,cat_4,629
1430,684,cat_0,684
1431,346,cat_1,346
1432,385,cat_2,385
1433,100,cat_3,100
1434,537,cat_4,537
1435,29,cat_0,29
1436,645,cat_1,645
1437,203,cat_2,203
1438,958,cat_3,958
1439,224,cat_4,224
1440,651,cat_0,651
1441,763,cat_1,763
1442,335,cat_2,335
1443,644,cat_3,644
1444,252,cat_4,252
1445,969,cat_0,969
1446,378,cat_1,378
1447,143,cat_2,143
1448,239,cat_3,239
1449,487,cat_4,487
1450,547,cat_0,547
1451,784,cat_1,784
1452,504,cat_2,504
1453,5,cat_3,5
1454,420,cat_4,420
1455,441,cat_0,441
1456,23,cat_1,23
1457,95,cat_2,95
1458,229,cat_3,229
1459,977,cat_4,977
1460,20,cat_0,20
1461,686,cat_1,686
1462,648,cat_2,648
1463,133,cat_3,133
1464,932,cat_4,932
1465,23,cat_0,23
1466,901,cat_1,901
1467,201,cat_2,201
1468,56,cat_3,56
1469,934,cat_4,934
1470,657,cat_0,657
1471,769,cat_1,769
1472,24,cat_2,24
1473,17,cat_3,17
1474,68,cat_4,68
1475,983,cat_0,983
1476,535,cat_1,535
1477,459,cat_2,459
1478,174,cat_3,174
1479,289,cat_4,289
1480,337,cat_0,337
1481,674,cat_1,674
1482,61,cat_2,61
1483,904,cat_3,904
1484,879,cat_4,879
1485,521,cat_0,521
1486,609,cat_1,609
1487,334,cat_2,334
1488,485,cat_3,485
1489,348,cat_4,348
1490,961,cat_0,961
1491,97,cat_1,97
1492,17,cat_2,17
1493,127,cat_3,127
1494,139,cat_4,139
1495,364,cat_0,364
1496,638,cat_1,638
1497,145,cat_2,145
1498,59,cat_3,59
1499,225,cat_4,225
1500,242,cat_0,242
1501,906,cat_1,906
1502,822,cat_2,822
1503,965,cat_3,965
1504,149,cat_4,149
1505,254,cat_0,254
1506,868,cat_1,868
1507,834,cat_2,834
1508,598,cat_3,598
1509,356,cat_4,356
1510,385,cat_0,385
1511,931,cat_1,931
1512,216,cat_2,216
1513,161,cat_3,161
1514,846,cat_4,846
1515,606,cat_0,606
1516,230,cat_1,230
1517,359,cat_2,359
1518,164,cat_3,164
1519,810,cat_4,810
1520,26,cat_0,26
1521,801,cat_1,801
1522,272,cat_2,272
1523,770,cat_3,770
1524,335,cat_4,335
1525,614,cat_0,614
1526,115,cat_1,115
1527,287,cat_2,287
1528,45,cat_3,45
1529,208,cat_4,208
1530,332,cat_0,332
1531,87,cat_1,87
1532,852,cat_2,852
1533,143,cat_3,143
1534,997,cat_4,997
1535,990,cat_0,990
1536,622,cat_1,622
1537,623,cat_2,623
1538,672,cat_3,672
1539,894,cat_4,894
1540,186,cat_0,186
1541,24,cat_1,24
1542,737,cat_2,737
1543,173,cat_3,173
1544,492,cat_4,492
1545,37,cat_0,37
1546,685,cat_1,685
1547,359,cat_2,359
1548,403,cat_3,403
1549,213,cat_4,213
1550,294,cat_0,294
1551,268,cat_1,268
1552,75,cat_2,75
1553,76,cat_3,76
1554,415,cat_4,415
1555,108,cat_0,108
1556,424,cat_1,424
1557,160,cat_2,160
1558,820,cat_3,820
1559,589,cat_4,589
1560,472,cat_0,472
1561,286,cat_1,286
1562,350,cat_2,350
1563,112,cat_3,112
1564,445,cat_4,445
1565,574,cat_0,574
1566,573,cat_1,573
1567,432,cat_2,432
1568,480,cat_3,480
1569,199,cat_4,199
1570,425,cat_0,425
1571,845,cat_1,845
1572,244,cat_2,244
1573,840,cat_3,840
1574,72,cat_4,72
1575,893,cat_0,893
1576,969,cat_1,969
1577,715,cat_2,715
1578,419,cat_3,419
1579,44,cat_4,44
1580,687,cat_0,687
1581,834,cat_1,834
1582,608,cat_2,608
1583,936,cat_3,936
1584,259,cat_4,259
1585,698,cat_0,698
1586,760,cat_1,760
1587,132,cat_2,132
1588,575,cat_3,575
1589,334,cat_4,334
1590,699,cat_0,699
1591,42,cat_1,42
1592,176,cat_2,176
1593,657,cat_3,657
1594,49,cat_4,49
1595,729,cat_0,729
1596,956,cat_1,956
1597,478,cat_2,478
1598,174,cat_3,174
1599,871,cat_4,871
1600,827,cat_0,827
1601,124,cat_1,124
1602,705,cat_2,705
1603,382,cat_3,382
1604,732,cat_4,732
1605,50,cat_0,50
1606,398,cat_1,398
1607,30,cat_2,30
1608,167,cat_3,167
1609,783,cat_4,783
1610,262,cat_0,262
1611,579,cat_1,579
1612,774,cat_2,774
1613,370,cat_3,370
1614,431,cat_4,431
1615,106,cat_0,106
1616,216,cat_1,216
1617,648,cat_2,648
1618,821,cat_3,821
1619,421,cat_4,421
1620,420,cat_0,420
1621,735,cat_1,735
1622,561,cat_2,561
1623,888,cat_3,888
1624,477,cat_4,477
1625,460,cat_0,460
1626,713,cat_1,713
1627,580,cat_2,580
1628,300,cat_3,300
1629,734,cat_4,734
1630,390,cat_0,390
1631,552,cat_1,552
1632,287,cat_2,287
1633,706,cat_3,706
1634,574,cat_4,574
1635,744,cat_0,744
1636,644,cat_1,644
1637,388,cat_2,388
1638,862,cat_3,862
1639,185,cat_4,185
1640,451,cat_0,451
1641,368,cat_1,368
1642,48,cat_2,48
1643,997,cat_3,997
1644,131,cat_4,131
1645,853,cat_0,853
1646,826,cat_1,826
1647,321,cat_2,321
1648,354,cat_3,354
1649,530,cat_4,530
1650,57,cat_0,57
1651,102,cat_1,102
1652,195,cat_2,195
1653,9,cat_3,9
1654,591,cat_4,591
1655,504,cat_0,504
1656,989,cat_1,989
1657,758,cat_2,758
1658,769,cat_3,769
1659,459,cat_4,459
1660,273,cat_0,273
1661,307,cat_1,307
1662,630,cat_2,630
1663,939,cat_3,939
1664,916,cat_4,916
1665,37,cat_0,37
1666,874,cat_1,874
1667,211,cat_2,211
1668,799,cat_3,799
1669,486,cat_4,486
1670,723,cat_0,723
1671,497,cat_1,497
1672,578,cat_2,578
1673,981,cat_3,981
1674,322,cat_4,322
1675,437,cat_0,437
1676,101,cat_1,101
1677,924,cat_2,924
1678,672,cat_3,672
1679,938,cat_4,938
1680,89,cat_0,89
1681,123,cat_1,123
1682,461,cat_2,461
1683,760,cat_3,760
1684,432,cat_4,432
1685,209,cat_0,209
1686,158,cat_1,158
1687,581,cat_2,581
1688,540,cat_3,540
1689,659,cat_4,659
1690,157,cat_0,157
1691,550,cat_1,550
1692,976,cat_2,976
1693,94,cat_3,94
1694,133,cat_4,133
1695,230,cat_0,230
1696,762,cat_1,762
1697,642,cat_2,642
1698,586,cat_3,586
1699,598,cat_4,598
1700,368,cat_0,368
1701,770,cat_1,770
1702,991,cat_2,991
1703,816,cat_3,816
1704,995,cat_4,995
1705,234,cat_0,234
1706,386,cat_1,386
1707,276,cat_2,276
1708,40,cat_3,40
1709,552,cat_4,552
1710,558,cat_0,558
1711,438,cat_1,438
1712,86,cat_2,86
1713,373,cat_3,373
1714,342,cat_4,342
1715,711,cat_0,711
1716,160,cat_1,160
1717,66,cat_2,66
1718,861,cat_3,861
1719,664,cat_4,664
1720,348,cat_0,348
1721,593,cat_1,593
1722,840,cat_2,840
1723,873,cat_3,873
1724,515,cat_4,515
1725,308,cat_0,308
1726,968,cat_1,968
1727,94,cat_2,94
1728,8,cat_3,8
1729,25,cat_4,25
1730,340,cat_0,340
1731,850,cat_1,850
1732,741,cat_2,741
1733,748,cat_3,748
1734,418,cat_4,418
1735,157,cat_0,157
1736,827,cat_1,827
1737,11,cat_2,11
1738,817,cat_3,817
1739,539,cat_4,539
1740,955,cat_0,955
1741,266,cat_1,266
1742,222,cat_2,222
1743,24,cat_3,24
1744,831,cat_4,831
1745,868,cat_0,868
1746,551,cat_1,551
1747,382,cat_2,382
1748,285,cat_3,285
1749,925,cat_4,925
1750,437,cat_0,437
1751,921,cat_1,921
1752,899,cat_2,899
1753,343,cat_3,343
1754,135,cat_4,135
1755,784,cat_0,784
1756,290,cat_1,290
1757,779,cat_2,779
1758,50,cat_3,50
1759,747,cat_4,747
1760,254,cat_0,254
1761,790,cat_1,790
1762,915,cat_2,915
1763,197,cat_3,197
1764,402,cat_4,402
1765,757,cat_0,757
1766,304,cat_1,304
1767,418,cat_2,418
1768,856,cat_3,856
1769,774,cat_4,774
1770,828,cat_0,828
1771,47,cat_1,47
1772,180,cat_2,180
1773,750,cat_3,750
1774,144,cat_4,144
1775,724,cat_0,724
1776,458,cat_1,458
1777,672,cat_2,672
1778,642,cat_3,642
1779,747,cat_4,747
1780,644,cat_0,644
1781,613,cat_1,613
1782,62,cat_2,62
1783,811,cat_3,811
1784,997,cat_4,997
1785,58,cat_0,58
1786,569,cat_1,569
1787,984,cat_2,984
1788,802,cat_3,802
1789,706,cat_4,706
1790,742,cat_0,742
1791,755,cat_1,755
1792,984,cat_2,984
1793,972,cat_3,972
1794,692,cat_4,692
1795,26,cat_0,26
1796,619,cat_1,619
1797,933,cat_2,933
1798,82,cat_3,82
1799,703,cat_4,703
1800,21,cat_0,21
1801,135,cat_1,135
1802,648,cat_2,648
1803,893,cat_3,893
1804,335,cat_4,335
1805,51,cat_0,51
1806,686,cat_1,686
1807,680,cat_2,680
1808,851,cat_3,851
1809,719,cat_4,719
1810,358,cat_0,358
1811,717,cat_1,717
1812,502,cat_2,502
1813,959,cat_3,959
1814,783,cat_4,783
1815,210,cat_0,210
1816,496,cat_1,496
1817,412,cat_2,412
1818,862,cat_3,862
1819,692,cat_4,692
1820,836,cat_0,836
1821,897,cat_1,897
1822,666,cat_2,666
1823,869,cat_3,869
1824,599,cat_4,599
1825,499,cat_0,499
1826,124,cat_1,124
1827,761,cat_2,761
1828,783,cat_3,783
1829,183,cat_4,183
1830,748,cat_0,748
1831,687,cat_1,687
1832,279,cat_2,279
1833,846,cat_3,846
1834,274,cat_4,274
1835,132,cat_0,132
1836,550,cat_1,550
1837,368,cat_2,368
1838,873,cat_3,873
1839,915,cat_4,915
1840,699,cat_0,699
1841,406,cat_1,406
1842,759,cat_2,759
1843,852,cat_3,852
1844,800,cat_4,800
1845,710,cat_0,710
1846,212,cat_1,212
1847,263,cat_2,263
1848,559,cat_3,559
1849,627,cat_4,627
1850,294,cat_0,294
1851,90,cat_1,90
1852,213,cat_2,213
1853,667,cat_3,667
1854,186,cat_4,186
1855,781,cat_0,781
1856,371,cat_1,371
1857,660,cat_2,660
1858,544,cat_3,544
1859,458,cat_4,458
1860,610,cat_0,610
1861,391,cat_1,391
1862,122,cat_2,122
1863,411,cat_3,411
1864,578,cat_4,578
1865,929,cat_0,929
1866,463,cat_1,463
1867,461,cat_2,461
1868,689,cat_3,689
1869,436,cat_4,436
1870,495,cat_0,495
1871,247,cat_1,247
1872,21,cat_2,21
1873,942,cat_3,942
1874,218,cat_4,218
1875,264,cat_0,264
1876,455,cat_1,455
1877,919,cat_2,919
1878,389,cat_3,389
1879,968,cat_4,968
1880,35,cat_0,35
1881,243,cat_1,243
1882,731,cat_2,731
1883,979,cat_3,979
1884,495,cat_4,495
1885,528,cat_0,528
1886,170,cat_1,170
1887,989,cat_2,989
1888,531,cat_3,531
1889,939,cat_4,939
1890,819,cat_0,819
1891,805,cat_1,805
1892,846,cat_2,846
1893,939,cat_3,939
1894,653,cat_4,653
1895,908,cat_0,908
1896,172,cat_1,172
1897,640,cat_2,640
1898,950,cat_3,950
1899,506,cat_4,506
1900,573,cat_0,573
1901,571,cat_1,571
1902,756,cat_2,756
1903,308,cat_3,308
1904,64,cat_4,64
1905,468,cat_0,468
1906,963,cat_1,963
1907,242,cat_2,242
1908,107,cat_3,107
1909,279,cat_4,279
1910,10,cat_0,10
1911,444,cat_1,444
1912,272,cat_2,272
1913,464,cat_3,464
1914,596,cat_4,596
1915,3,cat_0,3
1916,580,cat_1,580
1917,271,cat_2,271
1918,171,cat_3,171
1919,776,cat_4,776
1920,635,cat_0,635
1921,626,cat_1,626
1922,849,cat_2,849
1923,611,cat_3,611
1924,465,cat_4,465
1925,490,cat_0,490
1926,126,cat_1,126
1927,384,cat_2,384
1928,505,cat_3,505
1929,962,cat_4,962
1930,229,cat_0,229
1931,241,cat_1,241
1932,582,cat_2,582
1933,150,cat_3,150
1934,995,cat_4,995
1935,33,cat_0,33
1936,589,cat_1,589
1937,85,cat_2,85
1938,66,cat_3,66
1939,132,cat_4,132
1940,370,cat_0,370
1941,561,cat_1,561
1942,917,cat_2,917
1943,103,cat_3,103
1944,42,cat_4,42
1945,754,cat_0,754
1946,413,cat_1,413
1947,433,cat_2,433
1948,379,cat_3,379
1949,76,cat_4,76
1950,744,cat_0,744
1951,342,cat_1,342
1952,658,cat_2,658
1953,259,cat_3,259
1954,784,cat_4,784
1955,311,cat_0,311
1956,764,cat_1,764
1957,308,cat_2,308
1958,320,cat_3,320
1959,788,cat_4,788
1960,804,cat_0,804
1961,758,cat_1,758
1962,152,cat_2,152
1963,978,cat_3,978
1964,644,cat_4,644
1965,963,cat_0,963
1966,550,cat_1,550
1967,788,cat_2,788
1968,792,cat_3,792
1969,410,cat_4,410
1970,586,cat_0,586
1971,709,cat_1,709
1972,543,cat_2,543
1973,111,cat_3,111
1974,664,cat_4,664
1975,463,cat_0,463
1976,355,cat_1,355
1977,893,cat_2,893
1978,682,cat_3,682
1979,591,cat_4,591
1980,856,cat_0,856
1981,802,cat_1,802
1982,55,cat_2,55
1983,99,cat_3,99
1984,806,cat_4,806
1985,618,cat_0,618
1986,962,cat_1,962
1987,776,cat_2,776
1988,15,cat_3,15
1989,592,cat_4,592
1990,579,cat_0,579
1991,406,cat_1,406
1992,377,cat_2,377
1993,676,cat_3,676
1994,875,cat_4,875
1995,443,cat_0,443
1996,150,cat_1,150
1997,519,cat_2,519
1998,961,cat_3,961
1999,69,cat_4,69
2000,298,cat_0,298
2001,876,cat_1,876
2002,628,cat_2,628
2003,265,cat_3,265
2004,512,cat_4,512
2005,212,cat_0,212
2006,222,cat_1,222
2007,515,cat_2,515
2008,121,cat_3,121
2009,105,cat_4,105
2010,7,cat_0,7
2011,339,cat_1,339
2012,846,cat_2,846
2013,704,cat_3,704
2014,833,cat_4,833
2015,781,cat_0,781
2016,828,cat_1,828
2017,580,cat_2,580
2018,544,cat_3,544
2019,486,cat_4,486
2020,950,cat_0,950
2021,92,cat_1,92
2022,416,cat_2,416
2023,297,cat_3,297
2024,861,cat_4,861
2025,268,cat_0,268
2026,657,cat_1,657
2027,535,cat_2,535
2028,433,cat_3,433
2029,167,cat_4,167
2030,852,cat_0,852
2031,463,cat_1,463
2032,457,cat_2,457
2033,927,cat_3,927
2034,479,cat_4,479
2035,464,cat_0,464
2036,810,cat_1,810
2037,823,cat_2,823
2038,872,cat_3,872
2039,895,cat_4,895
2040,729,cat_0,729
2041,80,cat_1,80
2042,984,cat_2,984
2043,90,cat_3,90
2044,233,cat_4,233
2045,740,cat_0,740
2046,787,cat_1,787
2047,716,cat_2,716
2048,857,cat_3,857
2049,773,cat_4,773
2050,769,cat_0,769
2051,747,cat_1,747
2052,360,cat_2,360
2053,866,cat_3,866
2054,229,cat_4,229
2055,242,cat_0,242
2056,515,cat_1,515
2057,811,cat_2,811
2058,166,cat_3,166
2059,175,cat_4,175
2060,166,cat_0,166
2061,861,cat_1,861
2062,674,cat_2,674
2063,555,cat_3,555
2064,318,cat_4,318
2065,662,cat_0,662
2066,632,cat_1,632
2067,883,cat_2,883
2068,68,cat_3,68
2069,782,cat_4,782
2070,193,cat_0,193
2071,127,cat_1,127
2072,81,cat_2,81
2073,196,cat_3,196
2074,641,cat_4,641
2075,422,cat_0,422
2076,32,cat_1,32
2077,304,cat_2,304
2078,622,cat_3,622
2079,700,cat_4,700
2080,303,cat_0,303
2081,986,cat_1,986
2082,777,cat_2,777
2083,25,cat_3,25
2084,823,cat_4,823
2085,871,cat_0,871
2086,853,cat_1,853
2087,988,cat_2,988
2088,31,cat_3,31
2089,83,cat_4,83
2090,893,cat_0,893
2091,299,cat_1,299
2092,558,cat_2,558
2093,868,cat_3,868
2094,298,cat_4,298
2095,700,cat_0,700
2096,47,cat_1,47
2097,207,cat_2,207
2098,705,cat_3,705
2099,545,cat_4,545
2100,364,cat_0,364
2101,826,cat_1,826
2102,38,cat_2,38
2103,432,cat_3,432
2104,676,cat_4,676
2105,319,cat_0,319
2106,161,cat_1,161
2107,503,cat_2,503
2108,587,cat_3,587
2109,886,cat_4,886
2110,725,cat_0,725
2111,808,cat_1,808
2112,10,cat_2,10
2113,857,cat_3,857
2114,228,cat_4,228
2115,340,cat_0,340
2116,945,cat_1,945
2117,299,cat_2,299
2118,982,cat_3,982
2119,91,cat_4,91
2120,623,cat_0,623
2121,600,cat_1,600
2122,713,cat_2,713
2123,19,cat_3,19
2124,818,cat_4,818
2125,66,cat_0,66
2126,164,cat_1,164
2127,64,cat_2,64
2128,681,cat_3,681
2129,25,cat_4,25
2130,32,cat_0,32
2131,859,cat_1,859
2132,423,cat_2,423
2133,705,cat_3,705
2134,461,cat_4,461
2135,65,cat_0,65
2136,366,cat_1,366
2137,757,cat_2,757
2138,58,cat_3,58
2139,645,cat_4,645
2140,768,cat_0,768
2141,455,cat_1,455
2142,828,cat_2,828
2143,97,cat_3,97
2144,87,cat_4,87
2145,810,cat_0,810
2146,488,cat_1,488
2147,1,cat_2,1
2148,70,cat_3,70
2149,144,cat_4,144
2150,668,cat_0,668
2151,922,cat_1,922
2152,998,cat_2,998
2153,533,cat_3,533
2154,333,cat_4,333
2155,242,cat_0,242
2156,542,cat_1,542
2157,799,cat_2,799
2158,783,cat_3,783
2159,141,cat_4,141
2160,81,cat_0,81
2161,488,cat_1,488
2162,254,cat_2,254
2163,896,cat_3,896
2164,773,cat_4,773
2165,133,cat_0,133
2166,49,cat_1,49
2167,846,cat_2,846
2168,331,cat_3,331
2169,189,cat_4,189
2170,441,cat_0,441
2171,437,cat_1,437
2172,282,cat_2,282
2173,859,cat_3,859
2174,983,cat_4,983
2175,405,cat_0,405
2176,486,cat_1,486
2177,820,cat_2,820
2178,804,cat_3,804
2179,980,cat_4,980
2180,744,cat_0,744
2181,679,cat_1,679
2182,125,cat_2,125
2183,77,cat_3,77
2184,525,cat_4,525
2185,232,cat_0,232
2186,789,cat_1,789
2187,838,cat_2,838
2188,916,cat_3,916
2189,810,cat_4,810
2190,803,cat_0,803
2191,841,cat_1,841
2192,782,cat_2,782
2193,766,cat_3,766
2194,65,cat_4,65
2195,447,cat_0,447
2196,945,cat_1,945
2197,417,cat_2,417
2198,969,cat_3,969
2199,538,cat_4,538
2200,794,cat_0,794
2201,435,cat_1,435
2202,460,cat_2,460
2203,776,cat_3,776
2204,910,cat_4,910
2205,770,cat_0,770
2206,774,cat_1,774
2207,644,cat_2,644
2208,860,cat_3,860
2209,612,cat_4,612
2210,296,cat_0,296
2211,898,cat_1,898
2212,307,cat_2,307
2213,671,cat_3,671
2214,967,cat_4,967
2215,827,cat_0,827
2216,88,cat_1,88
2217,391,cat_2,391
2218,490,cat_3,490
2219,762,cat_4,762
2220,380,cat_0,380
2221,87,cat_1,87
2222,94,cat_2,94
2223,45,cat_3,45
2224,196,cat_4,196
2225,549,cat_0,549
2226,81,cat_1,81
2227,224,cat_2,224
2228,776,cat_3,776
2229,922,cat_4,922
2230,84,cat_0,84
2231,179,cat_1,179
2232,766,cat_2,766
2233,935,cat_3,935
2234,544,cat_4,544
2235,944,cat_0,944
2236,225,cat_1,225
2237,770,cat_2,770
2238,458,cat_3,458
2239,988,cat_4,988
2240,140,cat_0,140
2241,807,cat_1,807
2242,869,cat_2,869
2243,940,cat_3,940
2244,411,cat_4,411
2245,612,cat_0,612
2246,736,cat_1,736
2247,261,cat_2,261
2248,390,cat_3,390
2249,608,cat_4,608
2250,777,cat_0,777
2251,511,cat_1,511
2252,575,cat_2,575
2253,707,cat_3,707
2254,490,cat_4,490
2255,69,cat_0,69
2256,349,cat_1,349
2257,543,cat_2,543
2258,322,cat_3,322
2259,728,cat_4,728
2260,608,cat_0,608
2261,237,cat_1,237
2262,97,cat_2,97
2263,52,cat_3,52
2264,816,cat_4,816
2265,264,cat_0,264
2266,562,cat_1,562
2267,84,cat_2,84
2268,121,cat_3,121
2269,194,cat_4,194
2270,557,cat_0,557
2271,225,cat_1,225
2272,762,cat_2,762
2273,708,cat_3,708
2274,135,cat_4,135
2275,79,cat_0,79
2276,333,cat_1,333
2277,153,cat_2,153
2278,616,cat_3,616
2279,851,cat_4,851
2280,812,cat_0,812
2281,961,cat_1,961
2282,845,cat_2,845
2283,765,cat_3,765
2284,399,cat_4,399
2285,73,cat_0,73
2286,381,cat_1,381
2287,662,cat_2,662
2288,650,cat_3,650
2289,902,cat_4,902
2290,123,cat_0,123
2291,47,cat_1,47
2292,645,cat_2,645
2293,572,cat_3,572
2294,311,cat_4,311
2295,169,cat_0,169
2296,828,cat_1,828
2297,201,cat_2,201
2298,495,cat_3,495
2299,765,cat_4,765
2300,756,cat_0,756
2301,884,cat_1,884
2302,134,cat_2,134
2303,867,cat_3,867
2304,25,cat_4,25
2305,743,cat_0,743
2306,970,cat_1,970
2307,67,cat_2,67
2308,776,cat_3,776
2309,419,cat_4,419
2310,416,cat_0,416
2311,970,cat_1,970
2312,168,cat_2,168
2313,856,cat_3,856
2314,395,cat_4,395
2315,761,cat_0,761
2316,861,cat_1,861
2317,403,cat_2,403
2318,18,cat_3,18
2319,712,cat_4,712
2320,920,cat_0,920
2321,731,cat_1,731
2322,351,cat_2,351
2323,83,cat_3,83
2324,69,cat_4,69
2325,310,cat_0,310
2326,213,cat_1,213
2327,731,cat_2,731
2328,57,cat_3,57
2329,960,cat_4,960
2330,16,cat_0,16
2331,641,cat_1,641
2332,481,cat_2,481
2333,619,cat_3,619
2334,551,cat_4,551
2335,612,cat_0,612
2336,815,cat_1,815
2337,822,cat_2,822
2338,154,cat_3,154
2339,605,cat_4,605
2340,74,cat_0,74
2341,764,cat_1,764
2342,173,cat_2,173
2343,230,cat_3,230
2344,725,cat_4,725
2345,211,cat_0,211
2346,458,cat_1,458
2347,683,cat_2,683
2348,717,cat_3,717
2349,505,cat_4,505
2350,844,cat_0,844
2351,975,cat_1,975
2352,235,cat_2,235
2353,688,cat_3,688
2354,148,cat_4,148
2355,149,cat_0,149
2356,296,cat_1,296
2357,971,cat_2,971
2358,732,cat_3,732
2359,773,cat_4,773
2360,174,cat_0,174
2361,445,cat_1,445
2362,64,cat_2,64
2363,692,cat_3,692
2364,154,cat_4,154
2365,254,cat_0,254
2366,13,cat_1,13
2367,340,cat_2,340
2368,54,cat_3,54
2369,589,cat_4,589
2370,343,cat_0,343
2371,922,cat_1,922
2372,472,cat_2,472
2373,225,cat_3,225
2374,4,cat_4,4
2375,979,cat_0,979
2376,374,cat_1,374
2377,340,cat_2,340
2378,831,cat_3,831
2379,715,cat_4,715
2380,330,cat_0,330
2381,136,cat_1,136
2382,879,cat_2,879
2383,870,cat_3,870
2384,537,cat_4,537
2385,496,cat_0,496
2386,78,cat_1,78
2387,154,cat_2,154
2388,266,cat_3,266
2389,781,cat_4,781
2390,422,cat_0,422
2391,289,cat_1,289
2392,657,cat_2,657
2393,260,cat_3,260
2394,238,cat_4,238
2395,60,cat_0,60
2396,695,cat_1,695
2397,909,cat_2,909
2398,921,cat_3,921
2399,85,cat_4,85
2400,641,cat_0,641
2401,656,cat_1,656
2402,591,cat_2,591
2403,940,cat_3,940
2404,427,cat_4,427
2405,906,cat_0,906
2406,636,cat_1,636
2407,128,cat_2,128
2408,850,cat_3,850
2409,68,cat_4,68
2410,701,cat_0,701
2411,882,cat_1,882
2412,596,cat_2,596
2413,2,cat_3,2
